,text,label
3114,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou",4
3121,Really? 9+hours???? @united: @JenniferWalshPR We don't like delays and do all we can to avoid them. We'll have you on your way ASAP,4
3122,@united @RobBogart After I waited hours in the airport being told one fib after the other. Why can't UAL be honest with its customers?,4
3159,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",4
3162,@united thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day,4
3167,@united  4 reFlight Booking Problemss in last 2 days and each time united wait time was &lt;5 seconds! Kudos to you for excellent customer service!,4
3173,@United is freaking worthless. I hate this airline. http://t.co/dN1if2cGwE,4
3184,@united that would be great - 1k us651621,4
3205,@united ORD Gate C25 and Flt 619-  remember when customers were valuable? Is it so hard to be nice to someone lugging a guitar &amp; carryons ?,4
3209,"@united playing hide and seek with the gate. ""We can't find it, it should only be a few more minutes.""",4
3225,@united WHAT?! Y'all have zero concept of customer service. Oh...and now my connection is delayed too!,4
3226,".@united just curious why you'd board a flight without a pilot. Seems crucial to the flight process, no?",4
3231,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,4
3244,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",4
3264,@united thanks for the help. Wish the phone reps could be so accomidating,4
3268,@united what is the problem with your flights to ny today,4
3272,@united my fingers are crossed that they are more capable of getting baggage from point A-&gt;B than United Airlines!,4
3280,@united are you telling me that you are now Cancelled Flighting my flight ??,4
3303,@united smiling? NOT!!,4
3313,@united Just got interrogated at the United Club Chicago. #UnitedAirlines #rude #PoorForm,4
3325,"@united Club DEN, East or West, both are disgusting. http://t.co/XijYrPsLZK",4
3334,"@united @perfectomobile I have to admit that not only the app is good but have lots of useful func (such the ""live"" seat map). Congrats",4
3340,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,4
3342,@united Rude grouchy agent at Dulles check-in just got my 19 hour trip off to a lousy start. He needs a nap or something.,4
3344,@united thats because you didnt read my entire tweet. Wife's 12pm flight is now delayed to 6:30.  Thats 3 6+ hour flight delays in 2 weeks,4
3345,@united As it always is. Helps to communicate to customers.,4
3352,@united please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.,4
3356,@united Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔,4
3363,@united I work in customer support- extremely saddened United won't waive change fee for flights I had to Cancelled Flight due to east coast storms.,4
3402,@united You're welcome.,4
3407,@united flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.,4
3421,@united @perfectomobile Definately not an award for employer of the year #united13,4
3461,@united that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?,4
3466,"@united reFlight Booking Problems would not have made me reach on time for my meeting. Also didn't wanna take a chance, Booked myself on @etihad instead",4
3477,@united Thanks JT,4
3484,@united spends 20 minutes beating up a lady about her bag fees.  Random stranger comes up and pays the fee.  #Randomactsofcorporategreed,4
3493,@united Ruth was VERY helpful in re-routing us to Punta Cana when Dulles connection failed. Other reps- NOT so helpful.,4
3511,@united thank you! My second flight I already got bumped up to 1st! Love it!,4
3520,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...,4
3539,"@united Okay, thank you both.",4
3556,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,4
3561,@united any info on delays at SFO tomorrow due to low clouds?,4
3567,@united get a clue. I am a 1K/2mm miler and that is the response you give?,4
3573,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,4
3575,@united please review and fix your baggage procedures at Dulles because it happens every week when my sister travels there on your airline,4
3586,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,4
3590,@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,4
3591,@united any chance you could look into my problem from earlier?,4
3596,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,4
3598,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",4
3617,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",4
3622,"@united Very good flight, thank you!",4
3631,@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.,4
3638,"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",4
3639,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,4
3641,"@united Your staff, both on deck and in the cabin on UA768 SFO -&gt; BOS were exceptional today. Please tell them well done :)",4
3654,"@united landing in anchorage, then on our way to fairbanks! http://t.co/FjkvQMbmaS",4
3664,@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville,4
3670,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",4
3673,@united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,4
3684,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",4
3688,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",4
3699,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",4
3705,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,4
3716,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,4
3722,"@united well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",4
3726,@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,4
3737,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,4
3738,"@united there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",4
3765,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,4
3783,@united why is my flight from mke to ord getting delayed? Our gate attendant is not communicating!,4
3786,"@united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?",4
3792,@united Boeing 777 Star Alliance short finals @Heathrowairport 27L on an amazing winters morning #777 #Avgeek http://t.co/owMaXOyEhZ,4
3806,"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.",4
3813,@united LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,4
3815,"@united Thanks for explanation. It seems like an odd incentive structure, tho, because it dramatically diminishes the value of the certs.",4
3817,"2/2 @united You don't really care about our comfort, you care about profitability. That's fine, just own up to it. #unfriendlyskies",4
3819,@united missing this wedding because of these delays would not be cool,4
3826,@united if I have credit from a flight I Cancelled Flightled does the new flt have to be booked by 1 yr from orig purchase date or flown by that date?,4
3832,@united - with airport self checkin your only option I'm now your employee. Training was a bitch. Send my paycheck asap.,4
3838,@united of course but they were just as helpless as everyone else .,4
3868,@united Thanks to supervisor Miriam who provided me with great customer service. #finally,4
3897,@united yes staff were rude  and unempathetic. I needed jacket and tablet by 4 got at 11. If u take carryons cause plane full.don't lose em!,4
3904,"@united if you're listening, why are you the lowest provider of inflight wifi? Get with the times!",4
3907,@united why haven't you updated that flight 4411 is delayed? Super frustrating,4
3912,"@United what the...? I go into the ""all airlines lounge"" w/ my Star Alliance Club Card in BCN only to be told Star Alliance isn't accepted",4
3925,"@united Hi, I read there are weather warnings on the East Coast of the US. Would a flight from LHR to SFO be affected?",4
3926,@united You delayed a connection for customer service today now I'll be able to pay my final respects to a dear family member. Thank you :),4
3937,@united why are your SFO-&gt;BOS nonstop flights not competitively priced with those of JetBlue and Virgin? $179 vs $324. Identical times.,4
3940,@United @UnitedAirlines and the hits keep on coming. http://t.co/44ZHmfDIW6 #unitedfail #unitedwithivy,4
3949,@united I want my bags. There is vital equipment in there. You are royally screwing me. I'm cranky and want an update.,4
3985,@united when will you offer real food in american clubs like the amazing food you offer in Heathrow?,4
3991,"@united this is in ur Hemispheres magazine. I'm open to what will u do to make the ""flight more pleasant."" http://t.co/VrQDpqEPFW",4
4012,"@united 374 ORD to ROC. Fam came to see me at SNA. I'm a member, so is my dad. He used his miles for them.",4
4015,@united is there a referral program for the Milageplus explorer card?,4
4025,@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.,4
4037,"@united captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)",4
4038,@united reinstating the kosher meals that were dropped shortly after the merger?,4
4040,@United is it possible to upfare to P a segment where I have a GPU waitlisted?,4
4051,@united - thanks for the rude customer service and 3 hour delay. It really helped me timing wise for my afternoon meetings. Hello @Delta !,4
4056,@united @gg8929 Unbelievable hypocrisy!!,4
4064,"@united She met me from customer service at the arrival of flight UA3787 PVD-IAD. Thanks, you guys have really handled this storm!",4
4065,@united ooh thanks!,4
4075,"@United: I feel very well informed. yes, the flight is indeed delayed. Thank you. http://t.co/FuCHZRZjg5",4
4078,@united thanks for all the help! Totally appreciate it and you made it super easy too,4
4094,@united  eventually.  You should approach bags like @AlaskaAir  they get it.,4
4100,"@united wanted to, but you Cancelled Flightled my tickets.... They were too special i guess even for united.",4
4101,@united I'm 0/3 for Flight Booking Problems without major problems. 0% isn't bad!👎👎,4
4110,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,4
4112,@united Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!,4
4132,@united I'll be sending/posting complete details of the circumstances surrounding this matter.  United airlines should be ashamed.,4
4134,@united JT thanks for your help I’ll complete the form once we are back home,4
4145,"@united My flight UA1159 to Denver for #RMOUG15 has been re-cheduled 5 times.
If I am no show, you'll know why! Ridiculous.",4
4147,@united JT the issue is with missed connections early gate closings and zero concern from customer service,4
4155,@united thank you! I wish the lady in Little Rock had told me that in the morning when I asked her,4
4157,"@united do you think there Will problems at Newark, NJ on Saturday due to expected snow?",4
4163,@united I am furious.  You're firm is a disgrace. Despite all our efforts you did zero to protect our daughter. All alone at night # United,4
4164,@united holy high speed internet batman!  Speeds at United Club at IAD are insanely fast!  Thanks,4
4168,"@united sorry, I hate united. i won't get to see my family until Thursday",4
4187,@united you'd learn if you listen to your customers...you do want you want...@VirginAmerica asks their customer what they want,4
4192,@united 3359 which you finally Cancelled Flightled.,4
4205,@united i got email that my reservations got Cancelled Flightled and i will be refunded.  Nothing got refunded as of yet,4
4206,@united So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?,4
4215,"@united Thanks, ^KP. Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class.",4
4219,"@united flight 4567 have already been Cancelled Flightled once, been trying to get home two days. Staff being very unhelpful.",4
4226,@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...,4
4231,@united I just need to get to RIC tonight. I've been in EWR for 24hrs now.,4
4237,"@united she has crossed 4 prior times with other carriers and no issue. Karen was rude, untrained and unhelpful I also spoke",4
4239,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter,4
4241,"@united on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",4
4257,@united Not fast enough.  No excuse for service between big hubs to have such outdated craft. Southwest has wifi. This is awful.,4
4264,"@united Is there a way to get  a copy of Feb's edition of Hemisphere
magazine with out flying?",4
4291,@united No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.,4
4297,@united Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.,4
4306,@united what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations,4
4315,@united i have items of sentimental value that I'm heartbroken are missing,4
4327,@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook,4
4332,@SouthwestAir your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,4
4334,@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.,4
4342,@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard,4
4349,@SouthwestAir did you know that suicide is the second leading cause of death among teens 10-24,4
4350,"@SouthwestAir never mind, I moved my flight to tomorrow. Thanks for the help!",4
4352,@SouthwestAir I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,4
4353,"@SouthwestAir has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again.",4
4369,@SouthwestAir I'm following now,4
4404,@SouthwestAir Any idea when the winter advisory will be posted for ATL for tomorrow (2/25)?? I'd rather get to PHL tonight.,4
4419,@SouthwestAir SWA helps the hotel industry. I always book flights a day before I need to be somewhere as SWA consistent Cancelled Flights/delays.,4
4421,@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN,4
4427,"@SouthwestAir That was Chantilly, Paris, France.",4
4435,@SouthwestAir my wife and 9 month old might miss flight and next direct is 210 pm. Mother in law been on hold with customer support for 30,4
4443,@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for under $150 on March 15 please!,4
4446,@SouthwestAir NOR @SpiritAirlines fly to Toronto?!?!? You're killing me smalls.......,4
4448,@SouthwestAir traditionally used sledge hammer - low $ taking share from driving | now scalpel approach through data science  #ANAmarketers,4
4456,@SouthwestAir is there a resource to check delays/Cancelled Flightlations out of Love Field? Flying out tomorrow am and stressed about weather! ❄️,4
4465,@SouthwestAir has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI,4
4466,@SouthwestAir why was Southwest only airline to Cancelled Flight all flights from Charleston? Was 7:50pm flight Cancelled Flightation really weather reLate Flightd?,4
4467,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,4
4471,"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring.",4
4479,"@SouthwestAir I ""heart"" Southwest but those commercials aimed to satisfy a nano-smattering of travelers to few destinations.",4
4482,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,4
4483,@SouthwestAir can you tell me why you Cancelled Flightled the flight vs delay,4
4486,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight.",4
4487,@SouthwestAir weather where? And at what time Cancelled Flighted? No I can't because meeting was today.,4
4492,@SouthwestAir I was not the one traveling. I was asking for my sister who was waiting on my nephew in Midland...flight eventually landed,4
4493,@SouthwestAir can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good,4
4499,"@SouthwestAir loving the new planes and the lighting, only wish windows were larger. http://t.co/h44uJ63CJG",4
4512,@SouthwestAir you need to redeem yourself. I lost respect for you tonight #lostbags #filmjobnoequipment,4
4520,@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer,4
4524,@SouthwestAir should offer cdn border towns incentive to fly since exchange rates are #hurt. #customerappreciation #gaincustomers #keepem2,4
4525,@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊,4
4529,@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock? Was suppose to be direct to Midland.,4
4537,"@SouthwestAir Thanks for two smooth, safe and fast flights! #Boston #Houston #LUVSWA http://t.co/elhxUV0Uj1",4
4547,@SouthwestAir how much is ur wifi fam,4
4554,@SouthwestAir Looks like brooding skies out of ONT this evening. http://t.co/X9BLwgWA68,4
4555,@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,4
4558,@SouthwestAir your flight attendants are really funny!! The sass is giving me life!!! 😂,4
4560,@SouthwestAir following. Thank you.,4
4563,@SouthwestAir you Cancelled Flightled my flight and now I am in the back of the queue and you want to charge me 200  for business class? Stay classy,4
4564,@SouthwestAir hope your flyers get a credit of some sort for all the delays and Cancelled Flightlations #shittydeal #notimpressed,4
4565,@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?,4
4575,@SouthwestAir oh no worries. Just have never seen that before until today. I mean…it is a great card 😀,4
4583,"@SouthwestAir 2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast, smiling, great. After weather Cancelled Flight day b4, it was welcome",4
4587,@SouthwestAir my question is this: what's up with the crazy boarding procedure? Does the confusion prevent fistfights over the good seats?,4
4588,@SouthwestAir opened online applications for Fall 2015 intern positions throughout the company.  Apply via https://t.co/GmL7ot3IMH,4
4592,"@SouthwestAir briughy me to @ComClassic, #AIF2015 &amp; so much more with the #agcommunity",4
4601,@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations,4
4604,Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp,4
4607,@SouthwestAir telling my Fam in Vegas now. :),4
4614,"@SouthwestAir What can we do to bring you back to Jackson, MS?! We miss you terribly around here. These other airlines are horrible!!",4
4629,@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,4
4631,@SouthwestAir really easy for locals to get down to the strip. book.,4
4634,"@SouthwestAir is it possible to add travel arranged by my employer to my upcoming travel? I can retrieve a reservation, but that's it.",4
4639,@SouthwestAir best airline 👌,4
4640,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!,4
4652,@SouthwestAir but when do I get my gin &amp; tonic !?!?,4
4681,@SouthwestAir yeah they're somewhere. Hopefully getting them back today. Just frustrated tweeting.,4
4682,"@SouthwestAir Completely understand Act of God weather-reLate Flightd Cancelled Flightlation, but 4 days without reimbursement of any kind is #unacceptable",4
4685,@SouthwestAir Got help from a nice lady on the phone in Georgia.  Thank you!,4
4690,@SouthwestAir My bag was not shown LUV did not make it to PHL with me.,4
4708,@SouthwestAir yep. 99.99999999% certain it was on that flight.,4
4717,@SouthwestAir Glad to know I'll be flying the luv airline tomorrow ;),4
4725,@SouthwestAir : thanks.are flights operating now or Cancelled Flightled?,4
4736,@SouthwestAir to start daily #B737-700 flights from #Columbus OH to #Oakland on 8AUG #avgeek,4
4743,@SouthwestAir I'm going to start charging you for the consistent body pat downs. Starting to feel like a piece of meat. #punishedforflying,4
4754,@SouthwestAir is there a link to a site that displays any delays or Cancelled Flightations of flights to and from @DallasLoveField?,4
4768,@SouthwestAir almost at the gate for 1156 to SF. Please wait 60 more seconds.,4
4771,@SouthwestAir arrangements to reimburse me for the rental I had to get?,4
4782,@SouthwestAir   Are flights going into Dallas this morning?   Thanks,4
4791,@SouthwestAir needs to train their employees to be at lease somewhat empathetic when THEY lose our luggage.  Monika at MWA needs a PR lesson,4
4795,"@southwestair,  kudos to your rep ""Patricia"" at gate B11 this Sunday morning at #Chicago #Midway #MDW,… http://t.co/MmCWkqp2gy",4
4799,@SouthwestAir @jparkermastin  customer service has been very passive in their response. Disappointed. I have only flown SW but am rethinking,4
4801,@SouthwestAir is this a joke? My return flight is delayed too! 3 in a row! New record from you guys 💔😪,4
4822,"@SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger, and her Momma. Well done",4
4831,@SouthwestAir A-list preferred. DEN-DAL flight Cancelled Flightled 30 min prior to boarding. Best option was Tue afternoon. Seriously?!? Epic fail.,4
4841,@SouthwestAir I'm flying out of CUN tomorrow To DEN - can I change my flight due to the travel advisory??,4
4851,@SouthwestAir very disappointed in your handling of tonight's Cancelled Flighted Dallas flight.  Not that it was Cancelled Flighted but no contingencies.,4
4860,@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome,4
4866,@SouthwestAir really shouldn't offer sweeps if your link isn't going to work! B http://t.co/nOfG0TQHYN,4
4869,@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire,4
4872,@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK,4
4873,"@SouthwestAir everyone deserves red carpet tx until they destroy your luggage &amp;only give you $75 voucher, like I want to fly w/them again!",4
4886,@SouthwestAir I (heart) my CP status. Sure would be nice to have though.,4
4890,@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1,4
4893,@SouthwestAir I would love a +1 #RedCarpet  treatment,4
4896,@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!,4
4897,@SouthwestAir How about auto check in for CP holders? Come on.,4
4907,@SouthwestAir wifi is the worst $8 investment I have ever made.,4
4908,@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?,4
4912,@SouthwestAir couldn't be bothered to help with my lost my luggage. Not a single helpful employee owner to be found in BWI.,4
4923,@SouthwestAir Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :),4
4931,@SouthwestAir been sleeping on the floor like I'm homeless and now delayed flights because the equipment isn't working! I have a job to get2,4
4933,@SouthwestAir Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!,4
4934,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?",4
4936,@SouthwestAir Had a very unpleasant experience over the phone with one of your agents re: a Cancelled Flightled flight. I have the name &amp; agent ID.,4
4937,@SouthwestAir your wifi is angering me with its slowness,4
4949,"@SouthwestAir extremely frustrating travel experience in Denver! Instead of landing in SEA on Saturday, now it's Monday afternoon!",4
4952,"@SouthwestAir worst air line ever, you have no compassion of the handicapped",4
4954,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,4
4957,@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,4
4974,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass,4
4984,@SouthwestAir how can I check to see if my flight to NYC is expected to be delayed or Cancelled Flightled for this Tuesday?,4
4985,.@SouthwestAir thx for the note. Flight was Cancelled Flightled and today is all booked so had to go with another carrier. :(,4
4988,@SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport,4
4991,@SouthwestAir Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.,4
4999,"@SouthwestAir As a frequent traveler, I've never been treated so coldly &amp; had an airline offer nothing when my flight was Cancelled Flightled. #nolove",4
5002,"@SouthwestAir Totally ruined my birthday weekend by Cancelled Flighting my flights for no reason and offer no points, drink, transport. #nolove #cali",4
5005,@SouthwestAir Maybe if you comped those that quietly accepted delays or Cancelled Flightations instead of the irate you'd have less issues #justsaying,4
5010,@SouthwestAir Arkansas Gov. plans to sign Governor SB-202 that legalizes discrimination of LGBT.Can you lend your voice to a state boycott?,4
5012,"@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you. 
#onechildfourbags",4
5025,"@SouthwestAir @AARP @JimCramer 75yo mom says, ""Hire more staff to accommodate your audience"" You could learn lots from her. She's off to FL",4
5031,@SouthwestAir @AmericanAir y'all are better then @united,4
5040,@SouthwestAir can you follow for quick DM?,4
5058,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,4
5064,@SouthwestAir  Cancelled Flighted Sunday 9:50AM flight to Dallas..next flight out is Tuesday afternoon. Stranded. #BS #GetMeOuttaHere #SouthwestSucks,4
5066,"@SouthwestAir I use to #LUV swa but after an hour and counting on hold, for a flight they Cancelled Flighted on me? #noluv",4
5071,@SouthwestAir Cancelled Flightled flights and asshole phone support. #worstairline,4
5081,@SouthwestAir yall have me sleeping in the airport until 4pm tomorrow! thanks,4
5082,@southwestair I've been on hold for 2 hours to reschedule my Cancelled Flightled flight for the morning. What gives? I need help NOW,4
5090,"@SouthwestAir Was on hold for 2 hours before you disconnected me after my flight was Cancelled Flightled. Swell company, you.",4
5099,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟,4
5100,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,4
5102,@SouthwestAir been on hold for an hour. I need to rebook my flight that was Cancelled Flighted! #help,4
5103,@SouthwestAir can you speed up your flight from AZ to Omaha? I need to see muh boy ✈️,4
5105,"@SouthwestAir  Flight today from PHL to DAL Cancelled Flightled. 96 min on hold, rebooked for tomorrow. Now that flight is Cancelled Flightled.  On hold again.",4
5106,@SouthwestAir been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???,4
5108,"@SouthwestAir flight to BOS Cancelled Flightled, no flights till TUESDAY, spent $1000 to get a flight through another airline + $170 for hotel. Refund",4
5109,"@SouthwestAir Flight was Cancelled Flighted, I've been on hold for 50 minutes with no human interaction. I wanna get away.",4
5111,@SouthwestAir On hold for 45 minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?,4
5121,@SouthwestAir Cancelled Flightled all flights Fort Lauderdale to Philly. USAir flights got to Philly with no problem. WTF is wrong with SW @USAirways,4
5139,@SouthwestAir Thanks for making good on @PoteetTJ 's Cancelled Flightled flight.,4
5147,@SouthwestAir Am I flying on Spirit air?,4
5153,@SouthwestAir @PoteetTJ had to fly @Delta MCO-&gt;CMH for $400 b/c we cldnt reach SWA to reroute SWA 3104 Cancelled Flightlation. Voucher wld help.,4
5154,@SouthwestAir you are the worst airline. Congrats!!,4
5155,"@SouthwestAir Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",4
5163,@SouthwestAir can't fly in precipitation and @Delta has planes that don't work after 5. 3rd airline had better be a charm tomorrow.,4
5176,@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,4
5178,"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",4
5191,@SouthwestAir replacing @vitaminwater with beer! Bravo!👏👏 Cheers! 🍻🍻 @Leinenkugels @DosEquis @FatTire,4
5192,@SouthwestAir  reservation (FEHQNE)  21FEB15 | DCA-RSW. Want refund not credit for Cancelled Flightled flight please.,4
5201,@SouthwestAir are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX? I been waiting on phone to ur office for 40 min.,4
5209,"@SouthwestAir I always brag about ur service, but very disappointed today. Apparently I'll be sleeping on floor of Dallas airport tonight 👎",4
5213,"@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",4
5215,@SouthwestAir I'm just calling to Cancelled Flight a flight. I already rebooked it on another card. Just need to Cancelled Flight the previous reservation.,4
5222,@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW. They are a pain to deal with,4
5232,@SouthwestAir My son's flight was Cancelled Flightled today. I was on hold 2+ hours to no avail. Can you help me rebook?,4
5238,@SouthwestAir don't you think a 4hr wait time to speak to an actual agent is ridiculous?! My flight was Cancelled Flightled this morning! #Getyourlife,4
5243,@SouthwestAir 3 flights Cancelled Flightled today. Now we have been on hold for over an hour!,4
5263,@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.,4
