,text
1024,"['united', 'rebooked', 'disappointed', 'wait', 'whole', 'day', 'start', 'vacation', 'fare', 'united', 'top', 'notch', 'service', 'aid', 'communication', 'web', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'message', 'call']"
1025,"['united', 'assume', 'would', '300', 'people', 'let', 'united', 'whats', 'worse', 'plane', 'crew', 'cant', 'fly', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'web', 'message', 'network', 'class', 'class', 'service', 'shout']"
1026,"['united', 'hi', 'yes', 'need', 'free', 'hotel', 'stay', 'honalulu', 'due', '4', 'hour', 'delayua53', 'since', 'miss', 'second', 'flight', 'kauai', 'clothing', 'bag', 'bag', 'web', 'message', 'apparel', 'floor', 'answer', 'solution', 'baggage', 'table', 'table', 'telephone']"
1027,"['united', 'screwing', 'flight', 'cae', 'bother', 'flight', 'never', 'leave', 'time', 'get', 'cancelled', 'flighted', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'error', 'communication', 'aid', 'support', 'reply', 'message', 'booking']"
1028,"['united', 'skilled', 'staff', 'inadequate', 'system', 'deleted', 'return', 'houston', 'norway', 'shoulder', 'shrugging', 'do', 'web', 'clothing', 'bag', 'bag', 'reservation', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'customer']"
1029,"['united', '2', 'hr', 'delay', 'vacation', 'buzzkill', 'communication', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'error', 'overhaul', 'reservation']"
1030,"['united', 'broken', 'light', '35', 'min', 'get', 'bridge', 'gate', 'airplane', 'parked', 'wrong', 'bathroom', 'emptied', 'last', 'nightyour', 'airline', 'last', '3', 'hr', 'floor', 'clothing', 'web', 'bag', 'bag', 'message', 'apparel', 'bag', 'network', 'class', 'class', 'baggage', 'table']"
1031,"['united', 'would', 'appreciate', 'response', 'regarding', 'pressurization', 'failure', 'flight', '1109', 'seem', 'responding', 'le', 'serious', 'issue', 'web', 'customer', 'agent', 'message', 'communication', 'clothing', 'error', 'aid', 'support', 'reply', 'bag', 'apparel', 'bag']"
1032,"['united', 'guy', 'let', 'down', 'four', 'hour', 'delay', 'honolulu', 'houston', 'thanks', 'train', 'wreck', 'issue', 'coming', 'web', 'clothing', 'bag', 'bag', 'customer', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'aid']"
1033,"['united', 'way', 'one', 'person', 'working', 'entire', 'security', 'checkpoint', 'ewr', '🆖', 'class', 'support', 'communication', 'network', 'class', 'booking', 'aid', 'support', 'reply', 'error', 'message', 'call', 'answer']"
1034,"['united', 'author', 'fiction', 'heard', 'radio', 'even', 'jetway', 'secured', 'yet', 'ua5037', 'cmh', 'httptcot78k7abtwf', 'web', 'message', 'reservation', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'seat', 'baggage', 'table', 'table', 'telephone']"
1035,"['united', 'so', 'found', 'anything', 'showing', 'off', 'realise', 'morning', 'flight', 'cancelled', 'flightled', 'pricey', 'evening', 'message', 'communication', 'answer', 'solution', 'error', 'aid', 'support', 'reply', 'network', 'class', 'class', 'bag', 'cry']"
1036,"['united', 'feeling', 'like', 'true', 'united', 'customer', 'stuckon', 'tarmac', 'dc', '2', 'hr', 'unitedfail', 'customer', 'floor', 'reservation', 'web', 'clothing', 'bag', 'apparel', 'bag', 'seat', 'baggage', 'table', 'table', 'telephone']"
1037,"['united', 'leadership', 'count', 'landed', '1115', 'last', 'nightdeplaned', '1240', '45', 'minute', 'waiting', 'jetway', 'inexcusable', 'message', 'bag', 'class', 'network', 'class', 'class', 'error', 'communication', 'web', 'avail', 'cry', 'answer', 'solution']"
1038,"['united', 'cant', 'say', 'flight', 'pulled', 'departs', '2', 'min', 'boarding', 'even', 'started', 'httptco2ikbp8gxwi', 'message', 'web', 'communication', 'error', 'bag', 'network', 'class', 'class', 'aid', 'support', 'reply', 'reservation', 'booking']"
1039,"['united', 'understand', 'pay', 'change', 'problem', 'plane', 'weather', 'would', 'understand', 'web', 'bag', 'bag', 'clothing', 'baggage', 'table', 'table', 'telephone', 'baggage', 'apparel', 'floor', 'message', 'worldwideweb']"
1040,"['united', '30', 'hour', 'late', 'flightr', 'still', 'answer', 'stuck', 'houston', 'keep', 'getting', 'put', 'phantom', 'flight', 'never', 'apeared', 'badcustomerservice', 'solution', 'message', 'answer', 'communication', 'error', 'web', 'reservation', 'aid', 'support', 'reply', 'booking', 'network', 'class']"
1041,"['united', 'guy', 'horrible', 'first', 'get', 'stuck', 'snow', 'hr', 'ewr', 'sitting', 'cmh', 'saying', 'could', '30min', 'gate', 'web', 'bag', 'bag', 'clothing', 'website', 'baggage', 'table', 'table', 'telephone', 'baggage', 'apparel', 'floor', 'earphone']"
1042,"['united', 'hotel', 'sent', 'u', 'wouldnt', 'take', 'voucher', 'flight', 'delayed', 'cancelled', 'flightled', 'delayed', 'again', '32', 'hour', 'counting', 'web', 'communication', 'message', 'error', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'aid', 'support', 'reply']"
1043,"['united', '4', 'hour', 'maintenance', 'delay', 'enuf', 'u', 'charge', '25bag', 'global', 'service', 'platinum', 'mbr', 'get', 'ur', 'shit', 'together', 'support', 'aid', 'communication', 'support', 'service', 'service', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'booking']"
1044,"['united', 'last', 'week', 'also', 'maintenance', 'issue', 'flat', 'tire', 'another', 'flight', 'last', 'week', 'cancelled', 'flighted', 'track', 'record', 'worst', 'support', 'aid', 'communication', 'support', 'service', 'service', 'reply', 'reservation', 'engagement', 'service', 'service', 'service', 'booking']"
1045,"['united', 'spend', 'money', 'take', 'ticket', 'update', 'plane', 'flight', 'maintenance', 'issue', 'support', 'communication', 'aid', 'message', 'reply', 'error', 'support', 'service', 'service', 'booking', 'web', 'call', 'answer']"
1046,"['united', 'chance', 'could', 'help', 'rebook', 'flight', 'cancelled', 'flightled', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'bag', 'call', 'answer', 'support', 'service', 'service', 'message']"
1047,"['united', 'really', 'need', 'better', 'system', 'handling', 'cancelled', 'flightled', 'flight', 'httptco3ubcoasyws', 'web', 'reservation', 'message', 'communication', 'clothing', 'seat', 'answer', 'solution', 'booking', 'aid', 'support', 'reply', 'error']"
1048,"['united', 'involuntarily', 'bumped', 'passenger', 'cant', 'guarantee', 'another', 'flight', 'three', 'day', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'message', 'bag', 'web', 'call', 'answer', 'support', 'service']"
1049,"['united', 'already', 'rebook', 'miss', 'first', 'appointment', 'london', 'tomorrow', 'morning', 'thanks', 'ruining', 'trip', 'again', 'message', 'aid', 'communication', 'support', 'network', 'class', 'class', 'support', 'service', 'answer', 'solution', 'error', 'web']"
1050,"['united', 'newest', 'delay', 'right', 'httptco96ftlzwtvo', 'communication', 'aid', 'support', 'reply', 'error', 'call', 'answer', 'booking', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1051,"['united', 'right', 'think', 'take', 'off', 'stop', 'get', 'deiced', 'done', 'plane', 'sitting', 'night', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'web', 'message', 'service', 'shout', 'call', 'help', 'visit']"
1052,"['united', 'delayed', 'day', 'mco', 'gt', 'iad', 'finger', 'crossed', 'make', 'connection', 'home', 'albany', 'united1k', 'clothing', 'apparel', 'bag', 'bag', 'baggage', 'telephone', 'web', 'floor', 'table', 'table', 'baggage', 'worldwideweb', 'call']"
1053,"['united', 'first', 'class', 'joke', 'compared', 'others', 'flown', 'ask', 'extra', 'peanut', 'thats', 'allowed', 'aircanada', 'communication', 'support', 'aid', 'support', 'message', 'error', 'class', 'reply', 'support', 'service', 'service', 'network', 'class']"
1054,"['united', 'long', 'wait', 'icing', 'cake', 'fix', 'reservation', 'system', 'confirm', 'get', 'changed', 'midtravel', 'web', 'communication', 'error', 'clothing', 'aid', 'support', 'reply', 'bag', 'apparel', 'bag', 'floor', 'customer', 'call']"
1055,"['united', 'guy', 'suck', 'another', 'cancelled', 'flighted', 'flight', 'every', 'flight', 'issue', 'web', 'answer', 'customer', 'communication', 'clothing', 'agent', 'booking', 'aid', 'support', 'reply', 'message', 'error', 'bag']"
1056,"['united', '6', 'hour', 'plus', 'delay', 'washingtondc', 'finally', 'flight', 'edinburgh', 'tired', 'communication', 'booking', 'aid', 'support', 'reply', 'call', 'answer', 'support', 'service', 'service', 'error', 'reservation', 'electronicmail']"
1057,"['united', 'flight', 'delayed', '24', 'hour', 'lost', 'wallet', 'money', 'eat', 'sleep', 'yet', 'representative', 'helpunitedsucks', 'web', 'message', 'agent', 'bag', 'bag', 'communication', 'bag', 'baggage', 'clothing', 'error', 'network', 'class', 'class']"
1058,"['united', 'lost', '4', 'loyal', 'customer', 'mileage', 'plus', 'card', 'holder', 'could', 'driven', 'florida', 'pa', 'quicker', 'way', 'worst', 'trip', 'ever', 'customer', 'clothing', 'bag', 'bag', 'web', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'worldwideweb']"
1059,"['united', 'let', 'u', 'board', 'fly', 'time', 'know', 'shouldhaveflowndelta', 'error', 'web', 'communication', 'bag', 'bag', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'clothing', 'message']"
1060,"['united', 'deice', 'plane', 'sits', 'one', '2', 'hour', 'could', 'delay', 'web', 'customer', 'clothing', 'bag', 'bag', 'agent', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage']"
1061,"['united', 'back', 'denver', 'airport', 'ready', 'round', 'two', 'today', 'ready', 'get', 'home', 'clothing', 'web', 'bag', 'bag', 'baggage', 'telephone', 'apparel', 'floor', 'table', 'table', 'baggage', 'reservation', 'worldwideweb']"
1062,"['united', 'thank', 'wasting', 'time', 'amp', 'money', 'arrive', '5', 'hour', 'late', 'flight', 'destination', 'but', 'error', 'communication', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'message', 'bag']"
1063,"['united', 'still', 'airport', 'waiting', 'flight', 'web', 'clothing', 'communication', 'bag', 'apparel', 'booking', 'bag', 'floor', 'aid', 'support', 'reply', 'error', 'baggage']"
1064,"['united', 'one', 'operate', 'ramp', 'let', 'u', 'plane', 'iahwowjust', 'wow', 'clothing', 'bag', 'bag', 'web', 'apparel', 'floor', 'message', 'baggage', 'table', 'table', 'telephone', 'baggage', 'worldwideweb']"
1065,"['united', 'cancelled', 'flight', 'flight', 'sends', 'email', 'saying', 'think', 'next', 'flight', 'customer', 'outrage', 'httptcokkwiwi97a4', 'message', 'communication', 'web', 'answer', 'solution', 'reservation', 'error', 'aid', 'support', 'reply', 'booking', 'reservation', 'password']"
1066,"['united', 'super', 'computer', '💩', 'ots', 'pant', 'lot', 'cranky', 'people', 'line', 'cmh', 'reflight', 'booking', 'problem', 'delaying', 'checkins', 'ontime', 'direct', 'flyer', 'message', 'error', 'communication', 'aid', 'support', 'reply', 'engagement', 'answer', 'solution', 'network', 'class', 'class', 'support']"
1067,"['united', 'rebooked', 'ua1764', 'ua', '3883', 'cancelled', 'flightled', 'paid', 'first', 'class', 'ticket', 'new', 'seat', '38e', 'please', 'fix', 'web', 'clothing', 'message', 'communication', 'aid', 'support', 'bag', 'apparel', 'bag', 'floor', 'error', 'reply', 'support']"
1068,"['united', 'fuck', 'closed', 'premier', 'access', 'line', 'ord', 'probably', 'gonna', 'miss', 'flightstart', 'treating', 'customer', 'better', 'customer', 'answer', 'agent', 'web', 'message', 'clothing', 'communication', 'bag', 'apparel', 'bag', 'floor', 'error', 'aid']"
1069,"['united', 'good', 'luck', 'noenertainmenton6hourflights', 'strategy', 'innovation', 'work', 'hello', 'jetblue', 'httptcohi76boavxy', 'web', 'message', 'reservation', 'answer', 'solution', 'communication', 'clothing', 'reservation', 'password', 'seat', 'error', 'cry', 'aid']"
1070,"['united', 'would', 'think', 'would', 'clean', 'ramp', 'jet', 'stuck', 'snow', 'newark', 'would', 'never', 'happen', 'delta', 'web', 'reservation', 'floor', 'clothing', 'seat', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone']"
1071,"['united', 'would', 'understand', 'weather', 'issue', 'bc', 'airline', 'maintenance', 'sleep', 'airport', 'floor', 'lose', 'entire', 'day', 'web', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'customer', 'baggage', 'table', 'table', 'telephone', 'baggage', 'support']"
1072,"['united', 'flight', '403', 'delayed', '40', 'min', 'bc', 'missing', 'screw', 'danger', 'missing', 'flight', '6491', 'service', 'aid', 'support', 'communication', 'support', 'service', 'reply', 'booking', 'reservation', 'engagement', 'service', 'service', 'service']"
1073,"['united', 'no', 'ua', '6', 'finally', 'cancelled', 'flighted', 'hr', 'delay', 'replacement', 'flight', 'leaf', 'late', 'flightr', 'one', 'scheduled', 'tomorrow', 'cool', 'communication', 'aid', 'support', 'reply', 'error', 'booking', 'message', 'call', 'answer', 'support', 'service', 'service', 'reservation']"
1074,"['united', 'help', 'me', 'united', 'paid', 'economy', 'plus', 'flight', 'changed', 'bc', 'delay', 'automatically', 'refunded', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1075,"['united', 'engineer', 'designed', '787', 'door', 'frame', 'extend', 'half', 'foot', 'plane', 'seat', '27a', 'forced', 'always', 'sit', 'web', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'customer', 'worldwideweb']"
1076,"['united', 'service', 'need', 'work', 'check', 'bush', 'airport', 'customer', 'service', 'line', 'last', 'nt', 'unitedagainstunited', 'httptcog00saozgtv', 'customer', 'web', 'reservation', 'clothing', 'seat', 'agent', 'floor', 'message', 'bag', 'apparel', 'bag', 'floor', 'aid']"
1077,"['united', 'thanks', 'one', 'delayed', 'hour', 'half', 'prior', 'scheduled', 'departure', 'aid', 'error', 'communication', 'support', 'support', 'service', 'reply', 'service', 'service', 'reservation', 'engagement', 'service', 'service']"
1078,"['united', 'day', 'late', 'flightr', 'one', 'delayed', 'amp', 'one', 'cancelled', 'flightled', 'flight', 'im', 'gate', 'seat', 'assign', 'lot', 'standby', 'ppl', 'also', 'waiting', 'bag', 'message', 'support', 'communication', 'error', 'network', 'class', 'class', 'aid', 'support', 'reply', 'web', 'booking']"
1079,"['united', 'get', 'first', 'flight', 'day', 'ground', 'time', '1531', 'let', 'go', 'communication', 'error', 'booking', 'aid', 'support', 'reply', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1080,"['united', 'wifi', 'working', 'onboardalerted', 'attendant', 'socketyou', 'sent', 'hotel', '24', 'hour', '7', 'vouchersno', 'wifi', 'hotel', 'web', 'clothing', 'bag', 'bag', 'worldwideweb', 'internet', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage']"
1081,"['united', 'flight', '1', 'luck', 'standby', 'answer', 'web', 'customer', 'clothing', 'agent', 'bag', 'apparel', 'floor', 'reservation', 'bag', 'floor', 'seat', 'baggage']"
1082,"['united', 'conference', 'begin', '3', 'hour', 'night', 'due', 'delay', 'still', 'waiting', 'talk', 'someone', 'lost', 'luggage', 'message', 'communication', 'web', 'error', 'aid', 'support', 'reply', 'cry', 'baggage', 'chat', 'network', 'class', 'class']"
1083,"['united', 'flighted', 'delayed', 'hour', '10pm', 'arrival', 'vega', '4am', 'seriously', 'lose', 'luggage', 'baggage', 'bag', 'bag', 'bag', 'clothing', 'web', 'communication', 'baggage', 'table', 'table', 'telephone', 'apparel', 'floor']"
1084,"['united', '2100', 'ticket12h', 'biz', 'trvlno', 'wifimissed', 'con', 'fltnext', 'one24hmissed', 'meeting7', 'food', 'voucherhotel', 'chkout12flt5no', 'wifihotel', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'error', 'booking', 'engagement', 'service', 'service', 'call']"
1085,"['united', 'cancelled', 'flightled', 'flight', 'without', 'notification', 'communication', 'booking', 'aid', 'support', 'reply', 'call', 'answer', 'support', 'service', 'service', 'error', 'reservation', 'electronicmail']"
1086,"['united', 'since', 'international', 'connection', '9am', 'im', 'hoping', 'thing', 'web', 'customer', 'agent', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage']"
1087,"['united', 'late', 'flight', 'reflight', 'booking', 'problem', 'morning', 'already', 'longer', 'need', 'hotel', 'room', 'communication', 'engagement', 'aid', 'support', 'service', 'service', 'reply', 'support', 'service', 'service', 'error', 'booking', 'call']"
1088,"['united', 'cancelled', 'flightled', 'flight', 'ua922', 'aircrft', 'maintenance', 'im', 'delayed', '10', 'hour', 'now', 'whats', 'refund', 'option', 'support', 'communication', 'aid', 'reply', 'support', 'service', 'service', 'booking', 'error', 'call', 'answer', 'reservation', 'engagement']"
1089,"['united', 'worst', 'flight', 'experience', 'ive', 'ever', 'had', 'thank', 'ending', 'vacation', 'bad', 'note', 'communication', 'aid', 'support', 'error', 'reply', 'booking', 'support', 'service', 'service', 'call', 'answer', 'reservation', 'engagement']"
1090,"['united', 'hey', '4am', 'guess', 'im', 'doing', 'sleeping', 'why', 'cause', 'care', 'little', 'customer', 'let', 'sleep', 'airport', 'customer', 'web', 'message', 'clothing', 'communication', 'answer', 'solution', 'bag', 'apparel', 'bag', 'floor', 'error', 'aid']"
1091,"['united', 'thanks', 'letting', 'sleep', 'dia', 'ensure', 'ruin', 'much', 'vacation', 'possible', 'wait', 'no', 'fuck', 'you', 'unitedairlinessucks', 'aid', 'communication', 'support', 'support', 'service', 'reply', 'service', 'booking', 'service', 'call', 'answer', 'error', 'reservation']"
1092,"['united', 'thisiscoach', 'every', 'time', 'united', 'flight', 'got', 'delayed', 'big', 'frustration', 'error', 'communication', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1093,"['united', '1k', 'member', 'broken', 'seat', 'back', 'broken', 'tv', 'broken', 'light', 'lost', 'bag', 'gee', 'thnx', 'ua922', 'awesome', 'job', 'web', 'class', 'telephone', 'clothing', 'bag', 'bag', 'message', 'baggage', 'avail', 'apparel', 'floor', 'table', 'table']"
1094,"['united', 'read', 'full', 'story', 'submit', 'case', 'team', 'pilot', 'flight', '6232', 'sleeping', 'dia', 'staff', 'communication', 'message', 'error', 'network', 'class', 'class', 'aid', 'support', 'reply', 'booking', 'call', 'answer']"
1095,"['united', 'inconvenience', 'weather', 'delay', 'pilot', 'deciding', 'waste', 'enough', 'time', 'faa', 'let', 'fly', 'negligence', 'communication', 'error', 'aid', 'support', 'reply', 'call', 'answer', 'booking', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1096,"['united', 'new', '737', 'plane', 'wifi', 'working', 'entertainment', 'non', 'existent', 'new', 'seat', 'seriously', 'uncomfortable', 'really', 'unitedfail', 'ua1550', 'worldwideweb', 'internet', 'bag', 'bag', 'clothing', 'baggage', 'table', 'table', 'telephone', 'baggage', 'web', 'apparel', 'floor']"
1097,"['united', 'sure', 'missed', 'mark', 'tonight', 'redeye', 'lax', 'chicago', 'mess', 'better', 'communication', 'aid', 'support', 'message', 'reply', 'error', 'support', 'service', 'service', 'booking', 'call', 'answer', 'reservation']"
1098,"['united', '443min', 'avoidable', 'nonweather', 'delay', 'appreciation', 'link', 'better', 'giving', 'goldentickets', 'web', 'bag', 'bag', 'clothing', 'worldwideweb', 'internet', 'baggage', 'table', 'table', 'telephone', 'baggage', 'apparel', 'floor']"
1099,"['united', 'left', 'flysfo', 'delayed', 'httptcoxzbajmiekx', 'reservation', 'message', 'answer', 'solution', 'web', 'seat', 'reservation', 'password', 'cry', 'floor', 'chat', 'network', 'class']"
1100,"['united', 'allow', 'family', 'small', 'child', 'board', 'first', 'anymore', 'next', 'flight', 'another', 'airline', 'web', 'customer', 'clothing', 'bag', 'bag', 'staff', 'agent', 'apparel', 'floor', 'network', 'class', 'class', 'baggage']"
1101,"['united', 'flight', 'cancelled', 'flightled', 'denver', 'service', 'agent', 'offered', 'non', 'jet', 'salt', 'lake', 'denver', 'red', 'eye', 'atlanta', 'hung', 'me', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'web', 'service', 'booking', 'error', 'call', 'answer']"
1102,"['united', 'id', 'hardly', 'call', 'going', '10000', 'mile', '1000', 'mile', 'ticket', 'cutting', 'edge', '110', 'perk', 'message', 'communication', 'aid', 'support', 'error', 'support', 'service', 'service', 'reply', 'ticket', 'reservation', 'engagement', 'service']"
1103,"['united', 'somehow', 'knew', 'wait', 'airborne', 'respond', 'hack', 'joker', 'neveragain', 'answer', 'answer', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'speak', 'talk', 'talk', 'service', 'shout']"
1104,"['united', 'people', 'stranded', 'cause', 'suck', 'better', 'yet', 'weasel', 'flight', 'booking', 'problem', 'room', 'people', 'claiming', 'weather', 'httptcoflcnnn2usd', 'communication', 'aid', 'support', 'engagement', 'reply', 'error', 'service', 'service', 'support', 'service', 'service', 'booking', 'call']"
1105,"['united', 'look', 'delta', 'flight', 'landed', 'pilot', 'claimed', 'fly', '6232', 'jac', 'httptco6kp4m0r1f7', 'communication', 'error', 'message', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'answer']"
1106,"['united', 'sitting', 'flight', '435', 'hour', 'landing', 'newark', 'first', 'gate', 'jetway', 'operator', 'seriously', 'web', 'clothing', 'reservation', 'bag', 'bag', 'customer', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage']"
1107,"['united', '2', 'hour', 'delay', 'double', 'booked', 'seat', 'nit', 'parked', 'wrong', 'gate', 'incompetence', 'finest', 'waiting', '1', 'hr', 'bag', 'communication', 'message', 'error', 'aid', 'support', 'reply', 'network', 'class', 'class', 'class', 'call', 'answer']"
1108,"['united', 'look', 'people', 'tryn', 'sleep', 'airport', 'due', 'shitty', 'company', 'comping', 'room', 'cxl', 'flight', 'httptcoo1u96xc3bo', 'staff', 'message', 'web', 'clothing', 'network', 'class', 'class', 'bag', 'apparel', 'bag', 'floor', 'communication', 'reservation']"
1109,"['united', '25', 'minute', 'hold', '1', 'hr', '25', 'min', 'abc11wtvd', 'bag', 'message', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'communication', 'solution', 'web', 'support']"
1110,"['united', 'u', 'gate', 'ready', 'gate', 'agent', 'going', 'hour', 'two', 'support', 'message', 'bag', 'web', 'network', 'class', 'class', 'customer', 'cry', 'answer', 'class', 'error', 'communication']"
1111,"['united', 'dmd', 'class', 'web', 'avail', 'message', 'network', 'class', 'class', 'customer', 'clothing', 'answer', 'cry', 'answer', 'error']"
1112,"['united', 'good', 'day', 'fly', 'u', 'two', 'delayed', 'flight', 'still', 'plane', 'ewr', 'waiting', '15', 'hour', 'gate', 'get', 'gate', 'gate', 'agent', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'message', 'bag', 'call', 'answer', 'support', 'service', 'service']"
1113,"['united', 'flight', 'ua90', 'taking', '1750', 'delayed', '4', 'hr', '30', 'passenger', 'miss', 'flight', 'tel', 'aviv', 'communication', 'message', 'web', 'error', 'aid', 'support', 'reply', 'bag', 'booking', 'network', 'class', 'class', 'call']"
1114,"['united', '30', 'u', 'flight', '1750', 'trying', 'get', 'tel', 'aviv', 'trying', 'take', 'right', 'u', 'cruel', 'next', 'flight', '350pm', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'communication', 'service', 'shout', 'call', 'help', 'visit', 'call']"
1115,"['united', 'considering', 'im', 'stuck', 'newark', 'virtually', 'sleep', '30', 'hour', 'doubt', 'hope', 'car', 'rental', 'available', 'web', 'communication', 'message', 'error', 'bag', 'bag', 'reservation', 'aid', 'support', 'reply', 'clothing', 'network', 'class']"
1116,"['united', 'expect', 'cancelled', 'flight', 'flight', 'denairport', 'tomorrow', 'morning', 'given', 'storm', 'communication', 'aid', 'support', 'reply', 'message', 'error', 'booking', 'call', 'answer', 'support', 'service', 'service', 'answer']"
1117,"['united', 'increase', 'legroom', 'airline', 'compare', 'httptcodiufep8n2q', 'via', 'cnnmoney', 'reservation', 'web', 'staff', 'seat', 'network', 'class', 'class', 'message', 'floor', 'clothing', 'support', 'customer', 'cry']"
1118,"['united', '6377', 'sent', 'green', 'tagged', 'bag', 'luggage', 'carousel', 'one', 'mess', 'another', 'bad', 'day', 'united', 'baggage', 'bag', 'bag', 'bag', 'baggage', 'telephone', 'clothing', 'table', 'table', 'website', 'apparel', 'floor', 'worldwideweb']"
1119,"['united', 'drunk', 'guy', 'threw', 'flight', 'ua936', '4hrs', 'ago', 'better', 'rest', 'u', 'held', '5hrs', 'plane', 'without', 'food', 'bag', 'bag', 'customer', 'clothing', 'web', 'baggage', 'table', 'table', 'telephone', 'baggage', 'website', 'apparel', 'floor']"
1120,"['united', 'sitting', 'denver', 'airport', 'waiting', 'plane', 'refueled', 'hour', 'half', 'hurry', 'fuck', 'united', 'fucking', 'retard', 'web', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'reservation', 'customer']"
1121,"['united', 'im', 'rebooked', 'flight', 'tomorrow', 'even', 'though', '1st', 'class', 'seat', 'orig', 'lousy', 'coach', 'seat', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'booking', 'web', 'error', 'call', 'answer', 'reservation']"
1122,"['united', 'weve', 'seating', '5hrs', 'inside', 'flight', 'ua936', 'iad', 'delayed', 'weve', 'offered', 'water', 'amp', 'cooky', 'business', 'class', 'failed', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'error', 'booking', 'message', 'call', 'answer', 'reservation']"
1123,"['united', '1', 'layover', 'itinerary', 'swapped', '3', 'layover', 'itinerary', 'really', 'communication', 'aid', 'support', 'reply', 'error', 'call', 'answer', 'booking', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1124,"['united', 'app', 'say', 'flight', 'ua936', 'zrh', 'departed', '245hrs', 'late', 'flight', '5', 'hour', 'late', 'flightr', 'still', 'seating', 'inside', 'plane', 'iad', 'failed', 'communication', 'message', 'web', 'error', 'aid', 'support', 'reply', 'booking', 'bag', 'bag', 'bag', 'network', 'class']"
1125,"['united', 'completely', 'flight', 'changed', 'july', 'never', 'received', 'notification', 'communication', 'aid', 'support', 'reply', 'booking', 'error', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
1126,"['united', 'wife', 'two', 'new', 'destination', 'im', 'stuck', 'dc', 'monday', 'bag', 'web', 'reservation', 'clothing', 'bag', 'bag', 'baggage', 'telephone', 'floor', 'seat', 'apparel', 'floor', 'table', 'table']"
1127,"['united', 'im', 'trying', 'wifi', 'ua1616', 'sorry', 'really', 'slow', 'even', 'spotify', 'lagging', 'hard', 'stream', 'worldwideweb', 'internet', 'web', 'bag', 'bag', 'clothing', 'message', 'class', 'baggage', 'table', 'table', 'telephone', 'baggage']"
1128,"['united', 'flight', 'ua1459', 'sitting', 'newark', 'waiting', 'gate', 'seriously', 'threehourslate', 'flight', 'support', 'communication', 'booking', 'aid', 'support', 'reply', 'error', 'call', 'answer', 'support', 'service', 'service', 'message']"
1129,"['united', 'boarding', 'decent', '3', 'useless', 'agent', 'speak', 'english', 'after', '25hrs', 'hold', '6hrs', 'mech', 'delay', 'much', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'web', 'baggage', 'table', 'table', 'telephone', 'baggage', 'communication', 'customer']"
1130,"['united', 'flight', 'cancelled', 'flighted', 'last', 'opportunity', 'rebook', 'u', 'flight', 'evening', 'passed', 'communication', 'message', 'error', 'aid', 'support', 'reply', 'booking', 'bag', 'class', 'network', 'class', 'class', 'call']"
