tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.68885E+17,negative,1,Damaged Luggage,0.6383,United,,AlexanderPancoe,,1,@united why I won't check my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there 10 min http://t.co/lyoocx5mSH,,2/20/2015 13:29,Chicago,Central Time (US & Canada)
5.68854E+17,negative,1,Lost Luggage,0.3437,United,,christinerimay,,0,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,,2/20/2015 11:27,Someplace saving something,Eastern Time (US & Canada)
5.68842E+17,negative,1,Lost Luggage,0.6739,United,,iamawarplane,,1,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,,2/20/2015 10:36,"Austin, Texas",
5.68837E+17,negative,1,Lost Luggage,1,United,,Eileen429,,0,@united I'm familiar with the procedure. It wouldn't be the first time #UnitedAirlines lost one of my bags. #unhappytraveler,,2/20/2015 10:16,"Red Bank, NJ",Central Time (US & Canada)
5.68832E+17,negative,1,Damaged Luggage,0.6406,United,,mrphoto,,0,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman,,2/20/2015 9:56,"Chew Valley, North Somerset UK",London
5.68818E+17,negative,1,Lost Luggage,1,United,,NorbertJaw,,0,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,,2/20/2015 9:01,,
5.68815E+17,negative,1,Lost Luggage,0.6606,United,,Frannyonthego,,0,"@united made to check in my carry on from Flight 1449 PBI to Newark. Plane luggage stow not full. U r costing me time, money &amp; aggravation!",,2/20/2015 8:52,NYC,
5.68811E+17,negative,1,Lost Luggage,0.6915,United,,ParsnipButter,,0,"@united yes, but they still don't know where it is.  I've been told it might be on a flight, but now no one can confirm it.",,2/20/2015 8:34,,
5.68811E+17,negative,1,Lost Luggage,1,United,,TaylorWoot,,0,"@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",,2/20/2015 8:33,Easley SC,Eastern Time (US & Canada)
5.68801E+17,negative,0.6591,Lost Luggage,0.6591,United,,JackieSken,,0,@united Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....,,2/20/2015 7:56,"Ottawa, ON",Eastern Time (US & Canada)
5.68787E+17,negative,1,Lost Luggage,1,United,,dnr_pr,,0,@united what's the point of offering a free checked bag of you lose it?,,2/20/2015 6:58,NYC,Eastern Time (US & Canada)
5.6878E+17,negative,0.6976,Lost Luggage,0.6976,United,,JackieSken,,0,@united Item (not mine) mysteriously ended up in my checked bag after a #EWR to #YOW flight.  Missing a black box? http://t.co/SJQEmDtQmA,,2/20/2015 6:31,"Ottawa, ON",Eastern Time (US & Canada)
5.6874E+17,negative,1,Lost Luggage,1,United,,ParsnipButter,,0,@United why is it so impossible to actually get a passenger AND their luggage to their final destination?,,2/20/2015 3:53,,
5.68725E+17,negative,1,Lost Luggage,1,United,,dstamberg,,0,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,,2/20/2015 2:54,,
5.68672E+17,negative,1,Lost Luggage,0.3616,United,,juanbl,,0,"@united agent Rick Clifton in SEA-HOU , told him my father is dying and needed to get my handbag on the cabin. he did nothing #shameful",,2/19/2015 23:24,"Seattle, WA",Pacific Time (US & Canada)
5.68654E+17,negative,1,Lost Luggage,1,United,,wit_knee_jones,,0,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet.",,2/19/2015 22:12,Chicago,Central Time (US & Canada)
5.68648E+17,negative,0.6481,Lost Luggage,0.6481,United,,taylorjfisher,,0,@united I think I left my phone on my flight. Help!,,2/19/2015 21:48,"San Francisco, CA",Alaska
5.68641E+17,negative,0.6566,Lost Luggage,0.6566,United,,Ro_S,,0,@united - Thanks. Formed submitted. I'm not betting someone would be honest enough to turn it in though...,,2/19/2015 21:18,IL,Central Time (US & Canada)
5.68606E+17,negative,1,Damaged Luggage,1,United,,FlyerTalk,,0,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zOUOwgv3Q6,,2/19/2015 19:01,Where the miles are,Pacific Time (US & Canada)
5.68596E+17,negative,1,Lost Luggage,1,United,,HILL_PARTYofone,,1,"@united I'm in Denver, my bag is in San Jose. See something wrong here.",,2/19/2015 18:20,"Omaha, NE",Central Time (US & Canada)
5.68562E+17,negative,1,Lost Luggage,1,United,,skyjumper77,,0,@united my fingers are crossed that they are more capable of getting baggage from point A-&gt;B than United Airlines!,,2/19/2015 16:04,,
5.68558E+17,negative,1,Lost Luggage,0.6706,United,,smorg73,,1,@united can you you think about hiring some baggage attendants at EWR? Been waiting for bags for 1 hr. United = overcharged&amp;underserved,,2/19/2015 15:51,,
5.68516E+17,negative,1,Lost Luggage,1,United,,galewolfe,,0,@united still waiting 4 our bags. Web STILL can't tell me its location . How come @UPS @FedEx can tell u at any given minute where it is?,,2/19/2015 13:02,"Hudson Valley, NY",Eastern Time (US & Canada)
5.68484E+17,negative,1,Lost Luggage,1,United,,christinerimay,,0,@united Need to track lost luggage being shipped to me. Need ph # for human. Not automated 800-335-2247.,,2/19/2015 10:56,Someplace saving something,Eastern Time (US & Canada)
5.68457E+17,negative,1,Lost Luggage,0.3445,United,,DMSHIPMAN915,,0,@united messaged you as requested- and called your baggage team again. It's STILL in Newark. please help or let me know next steps!!,,2/19/2015 9:10,Germany,
5.68438E+17,negative,0.7036,Lost Luggage,0.7036,United,,vina_love,,0,@united I sent you a dm with my file reference number.. I just want to know if someone has located my bag even if it's not here yet.,,2/19/2015 7:52,ny,Quito
5.68433E+17,negative,1,Lost Luggage,0.6619,United,,hire_llc,,0,"@united I did, and as I thought, nothing happened",,2/19/2015 7:34,,
5.68431E+17,negative,1,Lost Luggage,1,United,,PAIGER33,,0,@united I need to talk with an actual person about missing luggage. Please advise on how to make that happen.,,2/19/2015 7:25,,Central Time (US & Canada)
5.68416E+17,negative,1,Lost Luggage,1,United,,Brennej,,0,@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious,,2/19/2015 6:27,,
5.68332E+17,negative,1,Lost Luggage,1,United,,ellieINchicago,,0,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,"[34.06978184, -117.57752166]",2/19/2015 0:51,"Chicago, IL",Central Time (US & Canada)
5.68329E+17,negative,1,Lost Luggage,0.6667,United,,ellieINchicago,,0,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...,"[34.06071437, -117.59814212]",2/19/2015 0:37,"Chicago, IL",Central Time (US & Canada)
5.68261E+17,negative,1,Lost Luggage,1,United,,lu0ng,,0,@united it's not there we tried. It's already here in cancun just no one has delivered it,,2/18/2015 20:10,,Alaska
5.68254E+17,negative,1,Lost Luggage,1,United,,lu0ng,,0,"@united lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",,2/18/2015 19:41,,Alaska
5.6825E+17,negative,1,Lost Luggage,0.3608,United,,laboyd99,,0,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",,2/18/2015 19:25,,
5.68249E+17,negative,1,Lost Luggage,1,United,,vina_love,,0,@united this is despicable I spoke to  many diff people &amp; everyone is telling me something different I have a claim no. I need my bag now,,2/18/2015 19:22,ny,Quito
5.68235E+17,negative,0.6838,Lost Luggage,0.3419,United,,vina_love,,0,@united yes I have,,2/18/2015 18:24,ny,Quito
5.68227E+17,negative,1,Lost Luggage,1,United,,skyjumper77,,0,@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,,2/18/2015 17:53,,
5.68218E+17,negative,1,Lost Luggage,0.6485,United,,theLOdown94,,0,@united is the worst airline. Lost my luggage delayed my flights and has been very unaccomidating,,2/18/2015 17:17,,Atlantic Time (Canada)
5.68205E+17,negative,1,Lost Luggage,1,United,,vina_love,,0,@united hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,,2/18/2015 16:25,ny,Quito
5.6819E+17,negative,1,Lost Luggage,1,United,,mtezna,,0,"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",,2/18/2015 15:26,Virginia,Eastern Time (US & Canada)
5.68187E+17,negative,1,Lost Luggage,0.6606,United,,Dayrean,,0,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,,2/18/2015 15:13,,
5.68185E+17,negative,1,Lost Luggage,0.6783,United,,Dayrean,,0,@united correct date is 2/11/15!,,2/18/2015 15:08,,
5.68185E+17,negative,0.7171,Lost Luggage,0.7171,United,,Dayrean,,0,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required,,2/18/2015 15:06,,
5.68184E+17,negative,1,Lost Luggage,0.3366,United,,Dayrean,,0,@united the supervisor on situation- Stacey took all our details-no claim number given to us,,2/18/2015 15:02,,
5.68178E+17,negative,0.6667,Lost Luggage,0.6667,United,,Dayrean,,0,@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,,2/18/2015 14:37,,
5.68166E+17,negative,0.6632,Lost Luggage,0.6632,United,,ASID_CEO,,0,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.","[33.5089001, -112.02901444]",2/18/2015 13:52,"Washington, DC",Central Time (US & Canada)
5.68165E+17,negative,1,Lost Luggage,1,United,,caitieamanda,,0,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",,2/18/2015 13:49,"Brisbane, Australiaaa!",Brisbane
5.68159E+17,negative,0.6621,Lost Luggage,0.6621,United,,Perisspiceladle,,0,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",,2/18/2015 13:24,"San Francisco Bay Area, USA",Central Time (US & Canada)
5.68155E+17,negative,0.6639,Lost Luggage,0.3706,United,,MGsoundguy,,0,@united I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,,2/18/2015 13:09,"Houston TX
",
5.68145E+17,negative,1,Lost Luggage,1,United,,zackintheusa,,0,@united now you've lost my bags too.  At least nobody has done anything to help out.  This is absurd.,,2/18/2015 12:27,"columbus, oh",Central Time (US & Canada)
5.68141E+17,negative,1,Lost Luggage,0.6733,United,,prof_west,,0,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",,2/18/2015 12:11,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
5.68141E+17,negative,0.6578,Lost Luggage,0.6578,United,,kennykhlee,,0,@united my friend lost luggage on flight 1547. What to do?,,2/18/2015 12:10,San Francisco,Pacific Time (US & Canada)
5.68115E+17,negative,1,Lost Luggage,0.3441,United,,MGsoundguy,,0,@united every time I check a bag with your airline I'm confident I will be wearing the same clothes for 3 days.  Please prove me wrong.,,2/18/2015 10:29,"Houston TX
",
5.6811E+17,negative,1,Lost Luggage,1,United,,c9n0thing,,0,"@united Yeah, bag is on the way. As per usual.  I'm actually getting used to getting it delivered to me, its kind of nice in a sense.",,2/18/2015 10:07,San Diego,Pacific Time (US & Canada)
5.68091E+17,negative,1,Lost Luggage,1,United,,c9n0thing,,0,@united my bag is a few days Late Flight to me and this is like the 3rd time in the past couple months.  Where my free miles at?!,,2/18/2015 8:53,San Diego,Pacific Time (US & Canada)
5.68068E+17,negative,1,Lost Luggage,1,United,,ShawnMMcCarthy,,0,@united we have been told that it's lost...you guys don't know where it is,,2/18/2015 7:23,"NA, SA, Europe",Eastern Time (US & Canada)
5.68065E+17,negative,1,Lost Luggage,1,United,,dexhandle,,0,@united Filled out at the airport as part of a long day made longer.,,2/18/2015 7:09,DC,Eastern Time (US & Canada)
5.68061E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,. @united you know your updates every 6 hours telling me you don't know where my bags are is also equally irritating. #ColtsMissingBags,"[33.75357228, -116.36206155]",2/18/2015 6:54,All Over The World,
5.68037E+17,negative,1,Lost Luggage,0.6421,United,,ppetersky,,0,@united -LGA-ORD UA 711. Did not get agent name. Argument over baggage policy.,,2/18/2015 5:20,"Littleton, CO",Mountain Time (US & Canada)
5.68036E+17,negative,0.6622,Lost Luggage,0.3328,United,,Z_J_M_,,0,@united Monday evening.,,2/18/2015 5:15,,Eastern Time (US & Canada)
5.6803E+17,negative,1,Lost Luggage,1,United,,leonefitz,,0,@united my baggage is in shannon now so never mind u can work on giving me some $$$ back now,,2/18/2015 4:51,,
5.6802E+17,negative,1,Lost Luggage,1,United,,darrenw162,,0,@united that's funny because I emailed @VirginAtlantic once and they found it hadn't left LHR. In the mean time stuck with no bag in NYC!!!,,2/18/2015 4:13,,
5.68017E+17,negative,1,Lost Luggage,1,United,,leonefitz,,0,"@united is the biggest joke of a company,I will never fly with them again! 3 days now waiting for my bag, they don't even know where it is!",,2/18/2015 4:00,,
5.67952E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united How can you not know where my bags are?  You knew where they were 6 hours ago. You are killing me!  Worst service. Ever.,"[33.75538818, -116.36197002]",2/17/2015 23:41,All Over The World,
5.67946E+17,negative,1,Lost Luggage,1,United,,roambeans,,0,@united What is the point of a UPC code on checked baggage if you can't tell me where my luggage is? Vacation- day 3: trying on swimsuits...,,2/17/2015 23:15,,Mountain Time (US & Canada)
5.6794E+17,negative,1,Lost Luggage,0.7021,United,,ColtSTaylor,,0,@united how come I have no baggage updates.,"[33.75536802, -116.36197857]",2/17/2015 22:52,All Over The World,
5.6793E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,"[33.75539049, -116.36196163]",2/17/2015 22:12,All Over The World,
5.67925E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united I want my bags. There is vital equipment in there. You are royally screwing me. I'm cranky and want an update.,"[33.75539049, -116.36196163]",2/17/2015 21:53,All Over The World,
5.6792E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,"@united missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.","[33.75348859, -116.36209633]",2/17/2015 21:32,All Over The World,
5.67919E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,1,@united Where are my bags!!!  They weren't in LAX like your promised.  9 out of 10 things today were a mess today because of you.,"[33.75348859, -116.36209633]",2/17/2015 21:31,All Over The World,
5.67914E+17,negative,1,Lost Luggage,0.6696,United,,richwinley,,1,@united I've been waiting on my bag in IAH for 45mins.  They're only 4 freaking people on that flight waiting for bags.  Fix this!!,,2/17/2015 21:09,TEXAS,Eastern Time (US & Canada)
5.67902E+17,negative,1,Lost Luggage,1,United,,ShawnMMcCarthy,,0,"@united ""federal regulation prohibits you being separated from your bag""...yet you lose our bag and that's okay","[36.08651969, -115.13942786]",2/17/2015 20:23,"NA, SA, Europe",Eastern Time (US & Canada)
5.67895E+17,negative,1,Lost Luggage,1,United,,ramsey,,0,"@united Yes. It was the airport person who told me the bag was still in Nashville, when I filed the claim. (1/2)",,2/17/2015 19:56,"Nashville, TN",Central Time (US & Canada)
5.67895E+17,negative,1,Lost Luggage,1,United,,ColtSTaylor,,0,@united Ugh.  My bags were sent to Palm Springs and not to LAX as promised.  They better be at the hotel when I get there.,"[34.01352255, -117.44528297]",2/17/2015 19:55,All Over The World,
5.67894E+17,negative,1,Lost Luggage,1,United,,larissatandy,,0,@united so who does handle bag issues? And why wouldn't you put me onto them in the first place?,,2/17/2015 19:50,"Vancouver, Canada",Melbourne
5.67892E+17,negative,1,Lost Luggage,1,United,,darrenw162,,1,@united Holiday of a lifetime to New York ruined because you lost my luggage and have failed to find it since Sunday! #wontflyagainwithyou,,2/17/2015 19:44,,
5.67891E+17,negative,1,Lost Luggage,1,United,,guichaves1989,,0,@united once again my bag is lost when I travel united!!!! Please do something,,2/17/2015 19:38,,Central Time (US & Canada)
5.67887E+17,negative,1,Lost Luggage,0.67,United,,tomcrabtree,,0,@united did I mention one bag is an infant car seat &amp; we've been stuck with yr poor replacement on icy mtn roads,,2/17/2015 19:22,San Francisco,Pacific Time (US & Canada)
5.67885E+17,negative,1,Lost Luggage,1,United,,NursesLeading,,0,"@united I am a frequent user. Congrats u only lost my bags once in 20 years. Problem, it was today and your staff were rude!😢 still no bag!",,2/17/2015 19:16,,
5.67885E+17,negative,1,Lost Luggage,1,United,,mbbaker78,,0,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that.","[40.84018945, -73.93737649]",2/17/2015 19:13,"New York, NY",
5.67881E+17,negative,1,Damaged Luggage,0.3476,United,,christruncer,,0,"@united so, I made it all the way to the airport, and they say they won’t fix the handle. I showed you this problem, and you said to go…?",,2/17/2015 19:00,Washington DC,Eastern Time (US & Canada)
5.67864E+17,negative,1,Damaged Luggage,1,United,,christruncer,,0,"@united I can’t go back to the airport, I’m working, and won’t have time.  Are you telling me there is seriously no other way?",,2/17/2015 17:52,Washington DC,Eastern Time (US & Canada)
5.67848E+17,negative,1,Lost Luggage,1,United,,dwjones712,,0,@united $55 cab ride to dfw from love got me my bag. Reimburse?,,2/17/2015 16:49,,Quito
5.67845E+17,negative,1,Lost Luggage,1,United,,thodge77,,1,@united now finally in memphis. Landed 30 minutes ago. Still no bags. Paying for a service that just gets worse...,,2/17/2015 16:38,Memphis,Central Time (US & Canada)
5.6783E+17,negative,1,Damaged Luggage,1,United,,christruncer,,0,"@united so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67",,2/17/2015 15:34,Washington DC,Eastern Time (US & Canada)
5.67824E+17,negative,1,Lost Luggage,0.6612,United,,jimzito,,0,@united  eventually.  You should approach bags like @AlaskaAir  they get it.,,2/17/2015 15:13,,Mid-Atlantic
5.67823E+17,negative,1,Lost Luggage,1,United,,skyjumper77,,0,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!,,2/17/2015 15:07,,
5.67821E+17,negative,1,Damaged Luggage,0.6367,United,,Pat89339,,0,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ,,2/17/2015 15:02,,Pacific Time (US & Canada)
5.67803E+17,negative,1,Lost Luggage,1,United,,mac8315,,0,@united no claim number. Haven't been back to iAd baggage since. Is there a phone I can call to speak to someone?,,2/17/2015 13:47,,Eastern Time (US & Canada)
5.67792E+17,negative,1,Lost Luggage,1,United,,antoniocosta64,,0,"@united 3pm and my bags still not here. not even a courtesy toiletries kit. not the flight experience I was expecting, very disappointed.",,2/17/2015 13:04,"Conway, AR",
5.67786E+17,negative,1,Lost Luggage,1,United,,rizolltizide,,0,"@united Supposedly, they're out for delivery. I'll believe it when I see it.",,2/17/2015 12:42,St. Pete,Eastern Time (US & Canada)
5.67782E+17,negative,1,Lost Luggage,1,United,,MeaganKristenC,,0,"@united Hi JH, my experience with United has been entirely disgusting but yes, I'd like assistance in getting compensated for my bag.",,2/17/2015 12:27,New York | Los Angeles,Atlantic Time (Canada)
5.6777E+17,negative,1,Lost Luggage,1,United,,raedenez,,0,@united bags are still in Houston since Friday and still have not been reimbursed the baggage fee.,,2/17/2015 11:37,North Tonawanda,
5.67768E+17,negative,0.6533,Lost Luggage,0.6533,United,,rizolltizide,,0,@united who can tell me where they are?,,2/17/2015 11:30,St. Pete,Eastern Time (US & Canada)
5.67764E+17,negative,1,Lost Luggage,0.6901,United,,joelraronoff,,0,@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?,,2/17/2015 11:12,"Denver, CO",Mountain Time (US & Canada)
5.67759E+17,negative,1,Lost Luggage,1,United,,ms06883,,0,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,,2/17/2015 10:54,"fairfield county, connecticut",
5.67749E+17,negative,1,Lost Luggage,0.6716,United,,jholowka,,0,@united Nearly 48 hours Late Flightr and still no idea where it is. I will never fly United again if I can help it.,,2/17/2015 10:14,Toronto,Eastern Time (US & Canada)
5.67745E+17,negative,1,Lost Luggage,1,United,,jrrodrig57,,0,@united Miserable trip ... lost bag Sat... found Mon... lost again... shipping 2nd day ground Tues... might have it for return flight home,,2/17/2015 9:58,,
5.67737E+17,negative,1,Damaged Luggage,1,United,,mac8315,,0,"@united dropped off a luggage at IAD over 2 months ago for repair from damages haven't heard anything about it since, when do I get it back?",,2/17/2015 9:25,,Eastern Time (US & Canada)
5.67663E+17,negative,1,Lost Luggage,1,United,,hannahtorney,,0,@united i have items of sentimental value that I'm heartbroken are missing,,2/17/2015 4:33,Omagh/Belfast,London
5.70289E+17,negative,0.6477,Lost Luggage,0.3295,Southwest,,crook_justin,,0,@SouthwestAir they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having,,2/24/2015 10:26,Fort Lauderdale,
5.70288E+17,negative,1,Lost Luggage,1,Southwest,,jparkermastin,,0,@SouthwestAir  got my bags 35 hours Late Flightr and an offer of $50 to go pick them up. Taxi costs $65 one way. Spent $200 for the inconvenience.,,2/24/2015 10:22,,
5.70282E+17,negative,1,Damaged Luggage,1,Southwest,,coromex97,,0,@SouthwestAir I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,,2/24/2015 10:01,,
5.70281E+17,negative,1,Lost Luggage,0.6736,Southwest,,Heavenlychc9,,0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,,2/24/2015 9:54,,
5.70205E+17,negative,1,Lost Luggage,0.352,Southwest,,TheRandyHarbin,,0,@SouthwestAir give us some more clever advertising about #bagsflyfree is that because #badpolicy allows you to #cheatcustomers,,2/24/2015 4:54,Kansas City MO,Central Time (US & Canada)
5.702E+17,negative,0.6932,Lost Luggage,0.6932,Southwest,,amymiller305,,0,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me,,2/24/2015 4:33,South Florida ,
5.70103E+17,negative,1,Lost Luggage,1,Southwest,,amymiller305,,0,"@SouthwestAir hey remember that time you lost my husbands bags? I do. 

#filmjobnoequipment 
#nowarmclothes",,2/23/2015 22:08,South Florida ,
5.70098E+17,negative,1,Lost Luggage,0.672,Southwest,,amymiller305,,0,@SouthwestAir you need to redeem yourself. I lost respect for you tonight #lostbags #filmjobnoequipment,,2/23/2015 21:47,South Florida ,
5.70092E+17,negative,1,Lost Luggage,1,Southwest,,amymiller305,,0,@SouthwestAir way to fuck up and lose @c_istudios bags. My husband has no warm clothes and no equipment. #youdidit #notcool,,2/23/2015 21:24,South Florida ,
5.70045E+17,negative,0.7104,Damaged Luggage,0.7104,Southwest,,YALibLinds,,0,@SouthwestAir Kudos to bag handler at DTW gate 21 at 7:10 pm. Ran to keep bags from hitting ground in 9 degree temp! http://t.co/5tXU5tSFkJ,,2/23/2015 18:16,"Houston, TX",
5.70033E+17,negative,1,Lost Luggage,1,Southwest,,HDsportsguy,,0,"@SouthwestAir when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service",,2/23/2015 17:30,,
5.69989E+17,negative,1,Lost Luggage,1,Southwest,,brookardi,,0,@SouthwestAir u were bae until u lost both of my bags and had no clue where they were or what happened to them for 36 hours :/,,2/23/2015 14:36,,Quito
5.69944E+17,negative,0.692,Lost Luggage,0.692,Southwest,,HDsportsguy,,0,"@SouthwestAir @HDsportsguy yes I did. I hope for an update soon, need those clothes for a meeting tomorrow.",,2/23/2015 11:35,,
5.6994E+17,negative,0.6306,Lost Luggage,0.3227,Southwest,,IUallie,,0,@SouthwestAir yeah they're somewhere. Hopefully getting them back today. Just frustrated tweeting.,,2/23/2015 11:22,Bloomington/San Francisco,Pacific Time (US & Canada)
5.69931E+17,negative,1,Lost Luggage,1,Southwest,,HDsportsguy,,0,@SouthwestAir My bag was not shown LUV did not make it to PHL with me.,,2/23/2015 10:44,,
5.69918E+17,negative,1,Lost Luggage,1,Southwest,,karasellswyo,,0,"@SouthwestAir My bags are on the way to Chicago, without me! Help! I was confirmed for 2 flights and told there isn't room and I'm screwed.",,2/23/2015 9:55,,
5.69915E+17,negative,1,Lost Luggage,1,Southwest,,DAmico_J,,0,@SouthwestAir i just recieved an email from your memphis station hopefully they have my bag.,,2/23/2015 9:43,RI when home.,Eastern Time (US & Canada)
5.69912E+17,negative,1,Lost Luggage,1,Southwest,,Sara_Walsh,,0,@SouthwestAir yep. 99.99999999% certain it was on that flight.,,2/23/2015 9:27,,Eastern Time (US & Canada)
5.69905E+17,negative,1,Lost Luggage,1,Southwest,,B_Mac87,,0,"@SouthwestAir I did, but no one can find the bag and we need everything in it in the next two hours.",,2/23/2015 9:00,"Raleigh, North Carolina",Mountain Time (US & Canada)
5.69903E+17,negative,1,Lost Luggage,1,Southwest,,RenkCathy,,0,@SouthwestAir yes we did file a report and were treated rather rudely at midway baggage claim. Now we wait 2 days to get our luggage.,,2/23/2015 8:54,,Central Time (US & Canada)
5.69876E+17,negative,1,Damaged Luggage,0.6683,Southwest,,Loloemartin,,0,@SouthwestAir bag in possession but no clothes in bag??,,2/23/2015 7:04,,
5.69872E+17,negative,1,Lost Luggage,0.704,Southwest,,Loloemartin,,0,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward,,2/23/2015 6:52,,
5.69866E+17,negative,1,Lost Luggage,1,Southwest,,ChristinaTenti,,0,@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,,2/23/2015 6:25,"Saint Louis, MO USA",Central Time (US & Canada)
5.69838E+17,negative,1,Lost Luggage,1,Southwest,,Maleus21,,0,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help.",,2/23/2015 4:34,Memphis,Central Time (US & Canada)
5.69734E+17,negative,1,Lost Luggage,1,Southwest,,RenkCathy,,0,@SouthwestAir needs to train their employees to be at lease somewhat empathetic when THEY lose our luggage.  Monika at MWA needs a PR lesson,,2/22/2015 21:42,,Central Time (US & Canada)
5.69715E+17,negative,0.6535,Lost Luggage,0.6535,Southwest,,johnmsanchez,,0,@SouthwestAir nbd I was able to figure out a workaround. Just wanted to help. Got my bags less than 24 hours Late Flightr. Muchas grassy ass.,,2/22/2015 20:25,"Seattle, WA",Central Time (US & Canada)
5.69715E+17,negative,1,Lost Luggage,0.3473,Southwest,,WillBursch,,0,@SouthwestAir luggage delivery between 1-4am? Really? After I was told by midnight multiple times? Why lie? Crazy and bad business.,,2/22/2015 20:25,"Aurora, OH",Quito
5.69709E+17,negative,1,Lost Luggage,1,Southwest,,WillBursch,,0,@SouthwestAir apologies are whatever. Please just deliver the bags like you said you would. Feel like employees are lying to me.,,2/22/2015 20:03,"Aurora, OH",Quito
5.69706E+17,negative,0.6685,Lost Luggage,0.6685,Southwest,,Court0711,,0,"@SouthwestAir It was never really ""lost"" it was put on another flight WITH my knowledge we just weren't sure what flight but I have it - TY!",,2/22/2015 19:52,Kansas City,Central Time (US & Canada)
5.69703E+17,negative,1,Lost Luggage,1,Southwest,,WillBursch,,0,@SouthwestAir would really like my baggage from yesterday. Employees at Akron giving me a tough time.,,2/22/2015 19:39,"Aurora, OH",Quito
5.69689E+17,negative,0.704,Lost Luggage,0.3627,Southwest,,JoeCal94,,0,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",,2/22/2015 18:44,Chicago,Central Time (US & Canada)
