,text,label
3176,@united I understand why the pilot would get on the plane but why 1st class?  There were 5 empty coach seats near me?  I'm a Premier 1K?,2
3178,"@united can someone at the airport in Portland, OR buy a ticket to be picked up and used 2days Late Flightr by other from Perth, AUSTRALIA? Thanks",2
3179,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,2
3181,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞,2
3200,"@united no, didn't notice I was 38A until start of boarding. Assumed I was 8E. By time boarding started, GAs had cleared standbys, full flt",2
3202,@united 4840 WTF! Why can't you update your times in a timely manner? You've known the fight was more delayed! Ur service is awful! @CNN,2
3211,@united your flights are really cheap what's the catch,2
3216,@united too big to properly manage flight times. There is such a thing as being on time. Or at least prepared with a gate when we land!,2
3217,@united I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF,2
3222,@united 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful,2
3228,@united just changed again.  This is crazy! #YourAgentsHaveNoClue http://t.co/A37N3oHOKL,2
3233,@united flight 4841...3 gate changes on top of this.  Really hoping you can compensate with some points/mileage to my account!,2
3234,@united should contact me and the others on my flight who can't get their website to work. None of our info is valid! http://t.co/3zpJr7kWbk,2
3237,@united silence is very telling,2
3241,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",2
3242,@United Stars and Bars @iah #A320 @airlineguys @AirlineGeeks #avgeek http://t.co/mWSoGUC33p,2
3258,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,2
3265,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",2
3274,@united not about being on my way or impatience on my part...it's about you being untruthful and not having proper systems in place,2
3276,"@united I'll stick with my United flight. Thanks, though. Effort is much appreciated.",2
3282,@united Thank you for the Delta transfer. Will my bags go too?,2
3289,@united we were able to get on the moon flight! Just got to our hotel in Puerto Rico! Thank you!,2
3290,@united you had us REBOARD without the captain.  So now we'll be sitting in here for another 20+ min? http://t.co/EEReKDf9Fq,2
3302,@united care less about the person - although he walked away while I was complaining.  A man at 10p at LAX club.  More.....,2
3304,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!",2
3308,@united  I'm on standby for my connecting flight. 1st on the list.  NudgeNudge I'm told there are four slots open. Save it for me.  Please.,2
3315,@united can I access Frankfurt arrival lounge when I'm flying global first class?,2
3318,@united - I really down think downgrading the booze/food selections at the club is a good way to go.  How about you look @aircanada?,2
3343,@united 1k use to be special.  80 people in group one.   Why not board global AND 1k together? http://t.co/qd2lyUXAZg,2
3350,@united question - was given food vouchers but can't use on plane..how   come,2
3354,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,2
3370,@united flight UA5631 from SFO to Burbank has been delayed twice now. Still no plane in sight. Get it together.,2
3371,@united Just saying the truth. You don't even an email! #2015,2
3373,@united Hi if a premium ec upgrade was paid for &amp; then a mileage BF upgrade done is the prem Eco upgrade fare refunded?,2
3379,@united no it weighed 45.5 and it was the only checked bag,2
3380,@united still waiting for a response on whether or not you allow use of a rear facing car seat on an ERJ145.,2
3388,"@united even so, change could not be made  online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!",2
3391,@united your Airbus a320 seats are awful. They don't recline.,2
3398,"@united Death in the family cannot make flight tomorrow. Phone rep quoted $440 per person fee, which is almost the cost of ticket. Help?",2
3405,@united  RES # 0167560070877     Fsqthg   Thanks,2
3411,@united They inquire and then do nothing about it...pretend they’re interested. Responded to your DM and no response back...,2
3412,"@united need assistance to change flight to get to an ailing parent..
have flight leaving Tuesday need to change ASAP to sooner #custserv",2
3413,@united I must stop my relationship with you. You've become greedy and heartless and our long term relationship is over,2
3422,"@united I guess that's not the busiest route, so based on traffic/fuel costs, regional jet is the decision, but still not great 4 travelers.",2
3424,"@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv",2
3425,@united need to chat with an actual human ASAP!,2
3427,"@united I got an email saying ""changes to my MileagePlus account are confirmed"" but I didn't make any changes. Help?",2
3441,@united can you help from there? UA4935 can't take off without missing galley cart that no one can find. Pax all seated for last hour.,2
3448,@united the Premier desk was able to rebook me with our friends at @AmericanAir. Only problem is now I have to pay for a checked bag :/,2
3450,@united I'm not booked on a 1:30 return flight..,2
3457,@united why do I have to request refund? Why charge twice in first place?,2
3462,"@united THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",2
3463,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",2
3467,@united - who can eat at an airport for $7? #areyounew? #incompetent #no800number #feeltheheat,2
3468,"@united - vacation days: relevant, Ritz in PR for the night: $700, losing a day to idiots and sleeping at the Newark ramada; #priceless",2
3469,@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious,2
3475,@united Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?,2
3480,@united The flight turned around for mechanical reasons on 1/30/15.  Never to fly United again as they don't check their planes properly.,2
3481,@united Is it customary to upgrade a flight attendant in uniform vs passengers? One is in 1B on flt 1020 now to IAH,2
3485,@united for a fee...,2
3489,@united thanks ^mr i got rebooked already but I lost my first class seat. Such is life.,2
3495,@united we booked at the same time AND he called was told confirmed we were linked. Even after he had to make changes to his rez.,2
3503,@united aisle please,2
3513,@united ...just called and lady at your overseas call center said she saw no note. I explained the situation...again...,2
3514,@united ...she could not access seat map so she said she would note the upgrade in my itinerary and to call back Late Flightr...,2
3519,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,2
3522,@united @UnitedFlyerHD @United_Airline N26902 Dreamliner leaves London Heathrow. @B787fans http://t.co/aI0Yzwt8Za,2
3523,@united ^GJ flight 1101 didn't have wifi even though it was promised to by your ground crew. #AnotherDisappointment,2
3524,@united ^GJ I will. You have to agree that 7+ hours Late Flight for arrival is unacceptable. I only hope and pray my bag is here.,2
3527,@united the best seats should be for paying customers and we should get to board first #badcustomerservice,2
3528,@united this happens all the time.  United pilots are always in the exit row.  America treats there customers better than their employees.,2
3529,@united yes when I got to the gate I specifically asked if there where any other seats.  Very discouraging to walk past the crew. 37d,2
3530,"@united KOA-LAX should have fresh food service, right?",2
3533,@united error message said couldn't process request at the last step after seat selection on each leg. Agent was unaware of an (1 of 2),2
3546,@united I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.,2
3547,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?,2
3549,"@united ^GJ funny, I did and the attendant recommended me tweeting you letting you know about my subpar customer service. #RunAround",2
3551,@united I want a hotel room and a whiskey.,2
3555,"@united UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels",2
3558,@united did I win :),2
3559,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,2
3563,@united flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2
3601,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",2
3607,@United should find a way to distinguish boarding of premier members and credit card holders. Group 2 is too big!,2
3608,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,2
3615,@united @staralliance Now do the right thing and reinstate the tickets you voided #UnitedFail,2
3625,"@united yes #LHRT2 lounge is fantastic, if only the US ones could be remotely similar!",2
3646,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,2
3647,@united what happened to flight status map? It was so cool..,2
3652,@united A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,2
3659,@united it's kinda funny. No worries.,2
3661,@united just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,2
3665,"@united thanks for the re-upgrade to 1st class. It may be a 45 min flight, but it is appreciated.",2
3666,"@united makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",2
3675,"@united, I'm still frustrated I gave up my seat &amp; the promised Travel Certificate was withheld w/o explanation. http://t.co/KvfwajVViD",2
3687,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,2
3692,@united 3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,2
3696,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,2
3698,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,2
3700,"@united I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",2
3707,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,2
3713,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,2
3717,@united How many 787s do you currently operate and what other aircraft do you operate?,2
3720,@united nope. Really. No window at all for 10A. 10F has one. 8 and 11 has one. None for 10A. So sad...,2
3723,@united well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,2
3728,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,2
3735,@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,2
3745,"@united How come you are the ONLY airline, of 90+ flights last year that makes me check my carry-on. Not even gate check...baggage claim?!?",2
3751,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",2
3753,@united Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,2
3755,"@united airlines claims to have a low fare guarantee, but they won't honor a lower fare that I found.",2
3768,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",2
3771,@united my reservation were changed so that I can longer make my connecting flight. How can I change this without incurring a fee?,2
3774,"@united Just boarded UA1297, was refused from carrying overhead bag as no space, in plane now with loads of space #fail #customerexperience",2
3775,@united get your act right! You just lost customers because your staff wouldn't let us take our approved carry-on on a half empty flight!,2
3776,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,2
3797,@united annnnddddd I'm going to lose my first class seat on the flight they shuffle me to,2
3800,@united every time I check a bag with your airline I'm confident I will be wearing the same clothes for 3 days.  Please prove me wrong.,2
3814,"@united (2/2) It suggests that if can't confirm cert at time of Flight Booking Problems, I should assume that it may never clear. Didn't used to be that way",2
3818,1/2 @united Just be honest with your customers. The new seats are designed to fit more rows on the plane. More rows = more money.,2
3823,@united  why is it so hard to add in meal preferences AFTER I booked tickets? I forgot to do it &amp; it's now impossible! I even called.,2
3828,"@united its ridic you cant transfer credit, you have my $400 &amp; youre taking $200 of it for Cancelled Flightling. Atleast let me keep the credit damn",2
3829,"@united thank you. There was one here a few months ago, but none now. Weird you don't have a club in one of the busiest airports in the US.",2
3841,@united another week has passed and I hoped that I would have had a response by now,2
3845,@united no worries Your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time &amp; apologized for yesterday,2
3846,@united There is no excuse for leaving a minor to spend the night sobbing (9 hours) in a plastic chair. UA's actions? Terrible. # united,2
3854,"@united worst agents in US at Ft. Lauderdale Airport; passengers stand in line, getting status alerts &amp; still didn't make an announcement",2
3855,@united Can we get Any (free) upgrade because all the problems we've had? Our reservation is MKWLKR.,2
3883,@united delayed agAin by United. Gate agent was borderline rude when I asked her a flight status question. What is happening to United?,2
3891,@united I locked myself out of my account and needed access to book a flight.,2
3894,@united how on earth could you close the united club in Atlanta? What a major #fail at an airport of this size,2
3896,@united -LGA-ORD UA 711. Did not get agent name. Argument over baggage policy.,2
3899,"@united is pri boarding for ""Active Military"" or only ""In Uniform?"" 90% can't travel in uniform for OPSEC reason, even on official travel",2
3900,@united leisure. Military personnel for safety reason R highly recommended to not travel in uniform,2
3909,"@united Hi, I am flying domestic first from SEA to HNL. Can I pay to use the lounge before I fly or this is just for international? Thanks",2
3910,"@united Do you mean ""fortunately""? I don't want my flight to be affected! 😉",2
3911,"@united volumes, profit up http://t.co/pKfI9bTtzf #aviation #aircargo http://t.co/BBj6kMTYUl",2
3923,@united @PGATOUR @NTrustOpen I read that last hashtag as Go F United. Makes sense since they F us by Cancelled Flightling ticketed reservations,2
3924,@united The link in the message I was replying to. #3thparty #ITproblems,2
3927,@united am I allowed to bring a duffle bag and back pack as my carry on and personal item? Flying out of NY,2
3942,"@united 3 hrs searching for flts, find 1 on site &amp; can't book the $ offered bc 1 seg isn't really available. #lies #falseadvertising",2
3944,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,2
3954,@united are the miles going to be restructured? Help a silver status brotha out! I thought I was winning with you guys until today lol,2
3969,@united we just almost had a major accident on ua3710 ... How about passing on some information to those of us waiting on plane!!!,2
3976,@united Ugh.  My bags were sent to Palm Springs and not to LAX as promised.  They better be at the hotel when I get there.,2
3982,@united returned from vacation + went to luggage services. Golf bag was presented in clear wrap that could've been used in the first place.,2
3983,@united Holiday of a lifetime to New York ruined because you lost my luggage and have failed to find it since Sunday! #wontflyagainwithyou,2
3984,@united my golf bag didn't have a top cover + staffers said they couldn't check without a type of cover or wrap. Forced to leave the bag...,2
3990,@united did I mention one bag is an infant car seat &amp; we've been stuck with yr poor replacement on icy mtn roads,2
3993,"@united it's Late Flight... I'm tired and understandably edgy for trying to catch my flight. I wasn't chipper, but I def was not rude.",2
3995,"@united I am a frequent user. Congrats u only lost my bags once in 20 years. Problem, it was today and your staff were rude!😢 still no bag!",2
3996,@united Sivi Stewart at Lax was fantastic tonight helping to find a lost item for us at the airport.  Much thanks!,2
3997,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that.",2
3998,@united Got me home amid snow &amp; Cancelled Flightlations; delivered bag w/o hassle; plus no wait on phone &amp; an upgrade. Thank you!,2
4003,"@united 12/13EWR-LAX UA1151 my seat/armrest broken discover after takeoff. flight full.FA filed report, who to chat with for partial refund?",2
4013,"Cc @DadBoner  #boldflavors “@united: We’re bringing Bourbon St. to 35,000 ft. with bold flavors, fresh ingredients and more dining options""",2
4033,@united note: they are traveling w 2yr old. Unreal,2
4039,"@united I'm on one of your 757-300 between JFK and LAX.When r u upgrading planes?Plane has no Screens,lousy seats And that's in UnitedFirst.",2
4041,"@United Bringing your ""A"" game with premium cabin dining. Nice! https://t.co/zgOQoxjBQY",2
4047,@united I Want a Plane dad,2
4067,@united very disappointed in CC. Purchased ticket online w/ voucher and charge full amnt. Would not hold price after refund. Unacceptable,2
4069,"@united We were told by United to ""carry over/carry back"" for the refund.",2
4072,"@united @annricord 0162431184663.
3 of your agents said we would be refunded. Agents said United should never have sold us the ticket.",2
4076,@united Why do I pay more for Coach Plus to be told preboarding that all overhead bins will be full for me,2
4086,@united can you not see the thread?,2
4089,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.,2
4090,@united does forelock guarantee the fare only or fare &amp; seats?,2
4099,"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",2
4102,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!,2
4107,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ,2
4114,"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?",2
4118,"@united Yesterday, I'm sorted now.",2
4119,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to ""fly"" united",2
4120,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.,2
4130,@united They couldn't get me first class on any of their flights so I just rebooked myself.,2
4131,@united but the gate agent and club staff got me priority standby for next so might only be minor disaster...#travelingwithsmallkids,2
4133,@United Hidden City forces me into crappy seat even though exit row is available on the first leg. Your support cannot fix. :-(,2
4136,@united @gg8929 Ladies and gents - United Airlines...,2
4139,"@united Well, It's LA and then a 2hr+ car ride to a dark Palm Springs technically. Maybe I'll get bumped to 1st class Den to PHL on Friday:)",2
4149,@united Can you explain how it rewards us elite Premiere 1K members?,2
4165,@united Your website Flight Booking Problems experience is an obnoxious upsell-laden disaster for anyone with half a brain.,2
4171,@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,2
4173,"@united No, I do not. I was only given a Flight Booking Problems reference number.",2
4174,@united All these changes. Way to stick it to your Premiere 1K loyal customers. Why make things harder for those that loyal to you?,2
4176,@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. We are done flying #UnitedAirlines.,2
4181,@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. Done flying #UnitedAirlines.,2
4183,"@united flight 86 LAX-IAD, back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please.",2
4191,@united Could you tell me if this bag would be accepted as a personal item ? Can i bring one carry-on bag plus this? http://t.co/U390cZpLHl,2
4196,"@united Supposedly, they're out for delivery. I'll believe it when I see it.",2
4198,@united Sure did! Only waited about 15min. Yay!,2
4214,"@united flt 4567 no gate agent, no announcements. So unprofessional. Time to go back to @Delta",2
4224,@united I don't need to make any changes. I reserved my seats when I bought my tickets and there was an error &amp; now there are no comp seats,2
4235,@united What is the policy behind changing passengers' seating assignments at the gate?,2
4236,@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept,2
4238,"@united nexus confirmed that at any crossing via air, car or boat she can travel with only Nexus.",2
4240,@united 1 refused boarding with Nexus. nexus confirmed she should not be refused,2
4242,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,2
4250,"@United just played the Most bizarre ""safety"" video I've ever seen... http://t.co/Hlm2Oks6xl",2
4252,@united 1591 had wi-fi broken on plane. Had same outage on 1618 on Friday. How can Southwest get it right on every plane but United can't?,2
4253,@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.,2
4258,@united thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!,2
4259,@united my mother's flight was delayed from phl-ord. We're on our way to NRT and the gate refused to upgrade. A platinum.  Blegh,2
4261,@united Miserable trip ... lost bag Sat... found Mon... lost again... shipping 2nd day ground Tues... might have it for return flight home,2
4266,"@united I normally ask people to put on headphones...but not toddlers. Maybe planes should have a ""kid"" section (near the back) ;)",2
4267,@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.,2
4269,@United Is Changing Its #MileagePlus Program: Winners and Losers http://t.co/38OTLzAK5d #airline #travel #loyalty #rewards,2
4270,@united Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ,2
4272,"@united I was denied use of a rear facing car seat on UA5025, an ERJ145. Can you confirm the actual policy?",2
4278,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,2
4283,"@united + besides, no small degree of self-interest. We take that route several times a year &amp; would hate to be in that situation.",2
4287,@united I appreciate the follow up.,2
4295,"@united's first-class #cockup
http://t.co/oh7CFv7DHR",2
4303,@united didn't get her name. She was not in our group. She was sitting behind us. Think it was window seat #40? We only overheard...,2
4305,@united THRILLED to have my carry-on checked against my will by two nasty gate agents only to see an entire empty bin when I boarded last...,2
4313,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,2
4316,@united even though technically after I land I will be silver?,2
4318,@united please see a flight attendant for what? Why isn't there enough room for over head bags? I carry on to save time!!!,2
4323,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",2
4333,@SouthwestAir my wife had been in group A in prev. flight but got bumped for some reason.  Alone with two kids. At least put her in group A,2
4351,.@SouthwestAir she needs a wheelchair at the gate for sure. What options does she have?,2
4354,@SouthwestAir Do you promise to not unfollow me? 😉,2
4358,@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree,2
4373,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,2
4376,@SouthwestAir what is the status of the bag check area at FFL?,2
4378,@SouthwestAir I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY,2
4379,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,2
4393,@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.,2
4402,@SouthwestAir done,2
4408,@SouthwestAir nothing you can do to help us restore some barely-expired #RapidRewards points?,2
4411,@SouthwestAir where your airline people screwed up our boarding passes on the way back from puerto Vallarta. This is horrible and we are,2
4414,@SouthwestAir due to an apparent water issue that checked out fine during the checks my husband and I already had to deal with our first,2
4428,@SouthwestAir and thx for not responding,2
4433,@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale airport.,2
4434,@SouthwestAir mins and no answer. My wife and baby need to get on that flight. She arrived 2 hrs prior. Please help. Venetia Crook,2
4445,@SouthwestAir Adding RR number to a @Marriott stay is too hard. Won't take RR number at checkin/out and Marriott phone CS not helpful.,2
4452,"@SouthwestAir: #VIPLiveintheVieyard - first time we tried to redeem pts for *anything*, it really did not go well. #disappointed",2
4455,"@SouthwestAir @intuit @jhamilton2007 4 moms, 4 careers, 1 day trip to LA. #intuitlife #leanin http://t.co/2qJbCv5jzq"" #southwestairlines",2
4458,"@SouthwestAir Why, when I booked via phone after calling the A List preferred #, didn't my KTA get added to the ticket??? Must I use web?",2
4460,@SouthwestAir An Oscar-worthy entrance into LA. http://t.co/10tmtHVFDC,2
4463,@SouthwestAir @PHLAirport Will Flight 2155 that arrives at E11 be a penguin plane?,2
4472,"@SouthwestAir- Wife's RR pts expired a few days ago, were planning on Flight Booking Problems trip today. Anything you can do for us? On a tight budget...",2
4473,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,2
4475,@SouthwestAir Thank you for the tip!,2
4488,@SouthwestAir the flight isn't that empty.... Is this rude or not? http://t.co/4RL0p5JChB,2
4505,@SouthwestAir darn! I bought it on the wrong device! No way to switch I'm sure?,2
4515,@SouthwestAir wifi stays connected about the lifetime of a higgs boson,2
4521,@SouthwestAir we can let #bags flutter because we charge travelers that had to change dates #fullprice and we don't let them travel,2
4527,@SouthwestAir reference #: 261093929756,2
4530,"@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40,000 feet in the air :D",2
4533,@SouthwestAir Twitter cust svc rule 1 Dont say IF we fell short. I just told u u did! #2 If u cant solve problem don't say anything at all!,2
4534,"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT",2
4548,@SouthwestAir @Imaginedragons I tried. 😔 It's okay,2
4562,@SouthwestAir : This is the second time in a row I haven't received text updates about flight time change. Don't offer if you won't use it,2
4570,@SouthwestAir wifi is so slow! What is the point having one if can't get on the Internet?! Ugh...,2
4596,"@SouthwestAir prove it, Cuz the southwest people here don't even know why it's behind schedule.",2
4599,@SouthwestAir prove it,2
4608,@SouthwestAir How many tickets are left?,2
4613,"@SouthwestAir ruined my Sunday. 3+ hours of delays out of DIA, now my bags are at the wrong airport. $35 to deliver them? Insult to injury.",2
4615,@SouthwestAir Any idea why TSA Pre-Check isn't showing for my next flight tomorrow? The number is in my profile...,2
4623,@SouthwestAir Can a pair of tickets waiting for me after my sports practice? I live here and definitely know where that is! @Imaginedragons,2
4630,@SouthwestAir right? We're delayed so I'm crabby. :) Also why do you allow one family member to purchase EarlyBird check in and hold rows?,2
4636,@SouthwestAir how do get priority seating after you already paid for the flight,2
4637,"@SouthwestAir 10+ people pre boarded
Only 1 needed a wheel chair off the plane... Was NOT the case boarding",2
4644,@southwestair watching planes do their thing https://t.co/iItoJhUIKH,2
4645,@SouthwestAir Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR,2
4647,@SouthwestAir continues to prove to be the best airlines 💪,2
4649,@SouthwestAir why do you let one person board with early bird and save seats for entire party? #notcool #flight2149,2
4661,"@SouthwestAir I can. Doesn't it seem fair that if our bags need to fit under our seats, we should need to fit in them?",2
4677,@SouthwestAir this is not a fair set up. I payed for a full seat. I should get access to a full seat. http://t.co/SbA0ARicyq,2
4696,"@SouthwestAir easy fix, let the business select actually board 1st, then board the pre-boards...",2
4699,@SouthwestAir need assistance getting an extension on a flight that has expired.,2
4711,"@SouthwestAir I never got an email confirmation for my ticket, but the credit card was charged.  Phone wait time is crazy. Is there a chat?",2
4712,"@SouthwestAir res chg online/app no work, still on hold, faster for hubby to DRIVE to airport to make change @ counter #fail",2
4713,@SouthwestAir Can my wife's RR points be transferred to my RR account?,2
4716,@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,2
4720,@SouthwestAir Just got companion pass and trying to add companion flgt but get purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS. Help!,2
4724,@SouthwestAir I hope this isn't a real life scene out of the movie 'Flight' .....,2
4729,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1,2
4748,@SouthwestAir thanks for linking to #Passbook. Might be old news but this is my first 2015 flight.,2
4751,@SouthwestAir bag in possession but no clothes in bag??,2
4756,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward,2
4760,"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",2
4761,@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,2
4762,"@SouthwestAir 
How do I get a companion pass??? Thanks,  Lin S",2
4769,"@SouthwestAir RT @kkwhb: Paid for early bird boarding and got B46.  I said to lady, ""well, that system is about dead."" She didn't understand",2
4794,@SouthwestAir you're my early frontrunner for best airline! #oscars2016,2
4797,"@SouthwestAir Just reading your boarding policy, we're a group of 8 travellers with kids ranging from 3-10, is it possible to sit together?",2
4800,@SouthwestAir broke the stroller my wife and baby gate checked. They told her it's not their problem. Calling the A List Preferred line now.,2
4806,@SouthwestAir TY for your consideration!,2
4813,@SouthwestAir would really like my baggage from yesterday. Employees at Akron giving me a tough time.,2
4820,@SouthwestAir I know that not everybody on flight can be 1st time flying. But in case it is people in front deplane 1st not from the back?!?,2
4821,@SouthwestAir may I have my Companion pass please.,2
4823,"@SouthwestAir thank you : 8UXZJ2
Paid for early bird and sat in back",2
4832,@SouthwestAir Free TV watching Daytona 500! #Boss http://t.co/SbGBN7oUXy,2
4833,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",2
4837,@SouthwestAir how do I get a companion pass,2
4840,"@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?",2
4852,@SouthwestAir it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!,2
4858,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!,2
4871,@SouthwestAir companion pass please!,2
4878,@SouthwestAir YES please....How do we get that companion pass?,2
4883,@SouthwestAir is service to Aruba being permanently discontinued in August?,2
4885,@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg,2
