,text,label
2688,@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw,2
2691,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,2
2695,@united I have a question about my interview process I had only one interview but was the last person is that good or bad,2
2702,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",2
2704,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",2
2708,@united I had one interview I was the last person what does that mean?,2
2719,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",2
2725,@united Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,2
2727,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),2
2729,@united That was the problem.  We were being told the aircraft was on its way.,2
2737,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",2
2738,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,2
2739,@united I didn't get a message from you. I'll resend numbers.,2
2742,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,2
2750,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,2
2753,@united I just had an interview how long does it take before you hear back,2
2755,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,2
2760,"@united just like clockwork, Friday afternoon flights from LAS to DEN running Late Flight. Why does this seem to happen so consistently #KeepIt100",2
2767,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO,2
2774,@united Existing reservation is fine. I was talking about no longer having an 0600 CMH-ORD option. 0638 gets me in too Late Flight.,2
2775,@united please tell me I'm going to make my connecting flight from O'hare to #STL #SouthBendINWhere 🙏 http://t.co/qGwK10dEwv,2
2778,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,2
2782,@united delayed another hour,2
2784,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,2
2786,"@united don't need your apologies, need my bag. Took 56 minutes from landing to get it. Unacceptable.",2
2792,@united 4016 529557.   You going to transfer my car to me too?  Because it's at the airport you couldn't get me too...,2
2804,@united or us air: http://t.co/Eis9hcNPrO,2
2809,@United you need to get it together 3 of 4 flights Cancelled Flightled stranded with no car and my baggage is lost!  You NEVER get it right.,2
2810,"@united blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS",2
2812,"@united Not waiving change fees with the snow storm coming tomorrow? IAD is under Winter Storm warning tomorrow already, what's up?",2
2830,"@united thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",2
2837,@united exactly,2
2839,"@united yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations",2
2842,.@united I appreciate you looking. Can you compensate me on anything for my troubles? Still haven't taken off for a 10:30 am flight,2
2846,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",2
2849,@united please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.,2
2858,@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,2
2861,"@united No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",2
2862,@united kind of unnerving to watch the guy deicing your plane text on his phone the whole time http://t.co/QdXfT9qqT9,2
2871,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,2
2873,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,2
2876,@united why would a person take hours and hours of wait time just to tell a lie,2
2880,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,2
2882,@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,2
2884,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,2
2897,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,2
2898,@united I looked on the email chain and there is not one,2
2919,@united I'm in another country - please Cancelled Flight my reservation. I've booked through Swiss air,2
2920,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman,2
2921,@united found the flight on @airfarewatchdog,2
2937,@united I have those notifications yet the staff on board say that is not accurate and they have no departure time.,2
2940,@united delayed going home AGAIN. Getting really tired of delays.,2
2942,@united uh - I booked it through the UA website. Why the price change?,2
2943,@united I'm rebooked. Getting home 4 hours Late Flightr then planned. What are the chances I'll ever see my bag again? #unhappytraveler,2
2944,"@united United Club team is A+ &amp; got me a seat Late Flightr. Still, not sure why a last min UAL Cancelled Flightlation costs me $ yet overbooked folks get $?",2
2950,@united can't wait!!! 787!!! @tpallini http://t.co/oDlall5eDH,2
2958,@united please arrange someone at the arriving gate of flight 5957 to Chicago for either a refund or first class upgrade,2
2962,@united thnx!,2
2971,"@united yes, but they still don't know where it is.  I've been told it might be on a flight, but now no one can confirm it.",2
2976,"@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board.",2
2990,@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,2
2992,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?",2
2996,.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,2
2998,@united past,2
3002,@united Will you be issuing an exception policy for Denver for this weekend?,2
3007,@united flight #1051 on 2/23. Thx,2
3008,@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,2
3016,"@united traveling from FRA thru IAD to MCO tomorrow, concerned abt IAD weather. Can't change until advisory issued? Any advice?",2
3018,@united my flight Cancelled Flightled new flight 5012 hopefully will not.,2
3019,@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,2
3021,"@united Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",2
3031,@united or you'll Cancelled Flight my flight like you just did,2
3034,"@united Will do, cheers",2
3036,@united thnx ^LO :-),2
3039,"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",2
3043,@united My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated,2
3049,@united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues. #whatgives #dullessucks,2
3051,"@United flight 4465 almost half an hour at the Tarmac ""waiting for papers""... Cannot miss my connection at IAH !",2
3059,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧,2
3063,@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,2
3067,@united can you help me with a delayed flight as im going to miss my connection?,2
3068,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",2
3069,@United why is it so impossible to actually get a passenger AND their luggage to their final destination?,2
3079,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",2
3099,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :(",2
3107,@united Any chance you are allowing reFlight Booking Problems yet for travel out of Denver this weekend due to impending storm?,2
3115,"@united i got it at the gate, thanks for checking!",2
3122,@united @RobBogart After I waited hours in the airport being told one fib after the other. Why can't UAL be honest with its customers?,2
3124,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet.",2
3128,.@united being delayed 3 hours for a one hour flight is more than frustrating. I'm also unable to get a decent meal at this hour.Never again,2
3131,@united thnx,2
3134,@united I would appreciate an answer on why we weren't alerted flight had been Cancelled Flighted until plane landed.  #showsomerespect,2
3136,@united I think I left my phone on my flight. Help!,2
3153,@united understanding the situation we waited and it was opened until 10:30pm,2
3155,"@united just curious, when are you going to to finally learn #customerservice ?",2
3159,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",2
3160,"@united (1/2) thanks, but does not answer my question. I want to make a reservation over the phone in Perth, hold for 24hrs, and have family",2
3161,@united it wasn't a delay so much as a straight Cancelled Flightlation. Weather wasn't an issue either.,2
3162,@united thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day,2
3163,@united Cancelled Flightled my flight for some unknown reason and haven't really given me anything to make my overnight layover tolerable,2
3165,@united Yes my flight was rebooked. I'm just losing trust in you if I want to get anywhere on time.,2
3169,@united what do you have in mind?,2
3174,@united not once did #US3645 leave #ORD on time this week #shameful,2
3177,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",2
3179,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,2
3180,@united What happens on 9:11 a.m. of 9/11 2spooky 4me m8 such spook much scare,2
3189,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,2
3190,"@united I was rebooked, however it would have been nice not to have to wait an extra 90 min at the airport.  How will you make this right?",2
3192,@united after waiting for over an hour we finally board the airplane only to find out we have to call maintenance. And this plane is cold.😡,2
3199,@united is z and d code airfare refundable?,2
3204,@united waiting on plane so long missed my connecting flight it left early. That's the last flight out tonight. HELP http://t.co/hBsJ2sF17h,2
3208,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,2
3210,"@united so our flight into ORD was delayed because of Air Force One, but the last flight to SBN is at 8:20, 5 mins from now we just landed.",2
3212,@united LGJW7B. I voluntarily rerouted; 1st leg of journey was in economy and was supposed to be 8B. Res agent said she'd reserve it for me,2
3213,@united 5.5hrs Late Flightr and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,2
3217,@united I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF,2
3223,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,2
3229,@united Never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. Makes 10 straight delays,2
3232,@united be worse?oh you can't! delayed with no reason on the way to Lon;flight Cancelled Flighted with NO REASON less than 2 days before returning.,2
3236,@United line up @iah #IAH @AirlineGeeks #avgeek http://t.co/dJHXvJT201,2
3239,@united Bought a round trip to Chicago two days ago...today the same flight is half that! Is there any way for me to get that discount??,2
3240,@united Am I illiterate or is there a magic code to make your customer service site work? http://t.co/t4gcKs2bh5,2
3243,@united I'm confused. After your @Dulles_Airport agents directed us to go to your website after DELAYS nothing works! http://t.co/cypRHe5GOK,2
3245,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,2
3249,@united one hour after departure time and still no update!,2
3258,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,2
3259,"@united How is this considered ""on time"" if it's arriving at destination half hour Late Flightr than scheduled? http://t.co/YMFTw1uyHr",2
3260,"@united thanks for trying to take my money without notice. In any other industry, you Cancelled Flight a service, a refund is issued. Cont…",2
3263,@united still sitting here waiting for a plane....4 hours wasted,2
3265,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",2
3268,@united what is the problem with your flights to ny today,2
3269,@united flight was too heavy so had to fly BACK to Palm Springs (after being in the air for 30 mins),2
3280,@united are you telling me that you are now Cancelled Flighting my flight ??,2
3296,@united just delayed my flight to SLC by 2.5 hours. What gives? #snowforce,2
3298,@united So excited I was put on an earlier flight to get home! Woo Hoo! #travel 🎉🎉🎉,2
3301,@united perfect! Thank you!,2
3305,@united will I make it with the delay?,2
3312,@united I am on 1528 and my connecting flight is 909,2
3314,@united I just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,2
3326,@united installed and working are not the same. Kicked me out after an hour and wouldn't let me back in. Four wasted hours.,2
3331,@united so the 4-6hrs that you told me was what? A guess?? They've apparently had the bag 20hrs now and no call.,2
3335,@united still waiting 4 our bags. Web STILL can't tell me its location . How come @UPS @FedEx can tell u at any given minute where it is?,2
3338,@united Got a call. Bag is to be delivered tonight. Thanks for your reply!!,2
3344,@united thats because you didnt read my entire tweet. Wife's 12pm flight is now delayed to 6:30.  Thats 3 6+ hour flight delays in 2 weeks,2
3352,@united please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.,2
3354,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,2
3357,@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?,2
3359,@united or did you mean 24-26?,2
3360,@united has it been 4-6hrs yet?,2
3363,@united I work in customer support- extremely saddened United won't waive change fee for flights I had to Cancelled Flight due to east coast storms.,2
3364,@united how's my refund coming along??,2
3365,@united ANOTHER F*CKING DELAY IN THE PAST 32 HOURS!?,2
3370,@united flight UA5631 from SFO to Burbank has been delayed twice now. Still no plane in sight. Get it together.,2
3371,@united Just saying the truth. You don't even an email! #2015,2
3382,@united your website was down all day yesterday- tried 3x put all info in&amp;didnt go thru- today the flight I bought went up!,2
3383,@united you do realize my wife is waiting on a delayed flight at this very moment.  I'm not sure I understand your tweet.,2
3385,@united so sorry. I ended up on US Air flight. Thank you though for getting back to me:),2
3387,@united @estellevw does she need to complain on Twitter for the refund or is it auto-applied?,2
3388,"@united even so, change could not be made  online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!",2
3398,"@united Death in the family cannot make flight tomorrow. Phone rep quoted $440 per person fee, which is almost the cost of ticket. Help?",2
3402,@united You're welcome.,2
3405,@united  RES # 0167560070877     Fsqthg   Thanks,2
3412,"@united need assistance to change flight to get to an ailing parent..
have flight leaving Tuesday need to change ASAP to sooner #custserv",2
3423,@united Flight delayed 40 minutes in ORD because plane didn’t have all the food. That should be fixed in the future. It’s a dumb delay.,2
3424,"@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv",2
3433,@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!,2
3447,@united Keep the flights cheap and early/on time and you are good. Flew @AmericanAir  and Cancelled Flightled my flight 4 times last month. United&gt;,2
3450,@united I'm not booked on a 1:30 return flight..,2
3451,@united the flt TO ORD is correct.  Per my DM- it is the flight from ORD to CVG I was charged for incorrectly,2
3453,@united I need to talk with an actual person about missing luggage. Please advise on how to make that happen.,2
3454,@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago,2
3461,@united that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?,2
3462,"@united THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",2
3463,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ",2
3466,"@united reFlight Booking Problems would not have made me reach on time for my meeting. Also didn't wanna take a chance, Booked myself on @etihad instead",2
3470,@united I am calling to check on a future flight and your first agent hung up and now you sent me to the pet travel line!! This is HELL!!,2
3477,@united Thanks JT,2
3478,@united Trying to locate passenger that landed 2 hrs ago in @HeathrowAirport UA938. can you assist? Is flight still in customs? PLEASE help,2
3482,".@united you should really have that addressed somewhere on the website, find that completely irritating &amp; am unable to take my flight now.",2
3483,@united UA1740. 4.5 hr mechanical delay all I get is $50 voucher? Will tweet when I book next trip not on UA.,2
3486,@united hi.I am still waiting for the refund. This is ridiculous.Or u approve my tickets or u give me a refund.Please advise wht is going on,2
3492,"@united EWR ppl told me to call 1800#, have 2x/day since Monday. Still at layover loc. have that ref # tho. Any help appreciated.",2
3499,@united thx. Come hell or high water...,2
3500,"@united worried the cold weather or snow would delay us this morning, but no it was the pilots. #stillwaiting",2
3502,@united refund?,2
3505,"@united - handed a slip of paper,&amp;said to call 1800#. Have called 2x/day trying to get it sent, still @ layover airport.Have that ref # tho.",2
3508,@united I live abroad and am Flight Booking Problems flights for when I come visit the states :(,2
3510,"@united to recap, you bounced me off my flight, LIED TO ME, then hung up on me. What am I supposed to think/do now?",2
3511,@united thank you! My second flight I already got bumped up to 1st! Love it!,2
3512,@united ...she said she would need to get a supervisor. While waiting for the supervisor she hung up on me.,2
3516,"@united all goods, I'll call tomorrow, thanks.",2
3517,@united next day,2
3530,"@united KOA-LAX should have fresh food service, right?",2
3534,"@united  4348 soon going to have more wait time for a gate, in empty MSP airport than it was in flight  50 min and still counting...",2
3543,@united Pls post video of belligerent jerk ranting at SFO (1230) that's he's going to sue you for making him check his 3rd bag. He's a hoot!,2
3547,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?,2
3550,@united followed &amp; DM'd.,2
3556,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,2
3558,@united did I win :),2
3559,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,2
3563,@united flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2
3566,"@united yes, Thx! At 10:35 (landed at 9:20).",2
3567,@united get a clue. I am a 1K/2mm miler and that is the response you give?,2
3570,@united it's not there we tried. It's already here in cancun just no one has delivered it,2
3578,@united ok thanks! Where are you counters located? And how Late Flight are they open?,2
3579,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",2
3580,@united my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,2
3586,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,2
3587,@united &amp; I've been hung up on twice by your staff. So upset right now,2
3588,@united DCA-EWR Flight #4372,2
3589,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",2
3591,@united any chance you could look into my problem from earlier?,2
3593,@united how come the crew traveling on the flight gets a better seat and I get stuck checking my bag and the crews bag got on the flight.,2
3595,@united I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,2
3596,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,2
3599,@united are you trying to break a world record for most delayed flights in a year?,2
3601,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",2
3608,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,2
3611,@united yes I have,2
3613,"@united okay - thanks for your help, JT! I appreciate your time!",2
3619,@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,2
3620,@united hey! think someone could meet me with my book when I arrive at @loganairports at 10:30? It's yes please #amypoehler. Oscar took it.,2
3624,@united I'm asking if you can simplify the communications- thx,2
3628,@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,2
3635,@united Flight 280,2
3643,@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,2
3645,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,2
3646,@united ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,2
3651,"@united yes, I want to complain. Your coworker was neither. Is there a customer service point airside?",2
3655,@united I knew I should've flew @VirginAmerica lol,2
3657,@united thnx,2
3659,@united it's kinda funny. No worries.,2
3663,"@united It was quite enjoyable. 😊 

Except now he's stuck on the runway in Houston. 😕",2
3664,@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville,2
3670,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",2
3671,@united why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail,2
3686,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,2
3688,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",2
3692,@united 3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,2
3697,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,2
3703,@united patiently drinking and tweeting about my experience,2
3707,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,2
3713,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,2
3715,@united Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,2
3721,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",2
3728,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,2
3731,@united just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,2
3732,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",2
3739,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,2
3743,@united sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!,2
3746,@united I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,2
3750,"@united Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter.",2
3751,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",2
3754,@united As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,2
3761,@united my cats flight was delayed 1+hour  she will be arriving to Hawaii after 5 &amp; I won't be able to pick her up until tomorrow 😭,2
3763,@united now you've lost my bags too.  At least nobody has done anything to help out.  This is absurd.,2
3765,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,2
3768,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",2
3773,@united flight 5431,2
3777,@united Held up for almost 45 minutes and then promised free movies and it didn't work and neither did the wifi that was paid for. Boo :(,2
3780,"@united yep, after long waiting on the phone we managed to rebook it. Hope it will be a pleasent one. Thanks for ur help.",2
3782,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.,2
3787,@united rebooked.  This one is Late Flight too.,2
3788,@united 2nd Late Flight flight today,2
3790,"@united 3586 from IAD to BUF.  Incredibly loud, and like a third world 70s inner city metro bus.  #lowstandards http://t.co/m67WnBglXQ",2
3791,@united Cancelled Flighting. bought a ticket for a friend but cant get the credit under my name,2
3793,@united 16 days for one flight and 8 for the other (roundtrip).,2
3799,@united 6 hour mechanical delay...killing me,2
3802,@united. Thanks United for the no running water and Late Flight flight from Grand Rapids to Denver,2
3803,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k,2
3808,@united just because you are a monopoly in @flySFO doesn't mean you treat your frequent fliers like crap.,2
3824,@united it's amazing really.,2
3825,@united Learn to hold connections. They texted me there is another flight Late Flightr - my connection hasn't left and were pulling into the gate,2
3833,@united on your website it says 10 days. Its been 16 and counting.,2
3837,@united my bag is a few days Late Flight to me and this is like the 3rd time in the past couple months.  Where my free miles at?!,2
3854,"@united worst agents in US at Ft. Lauderdale Airport; passengers stand in line, getting status alerts &amp; still didn't make an announcement",2
3866,"@united 6344,6373, Sfo-Dfw also 1576 SFO-ORD",2
3872,"@united  delayed about 8 hours because of missed connections due to mechanical issues on 1st flight. rebooked, but please call me 9148445695",2
3881,@united did not get names...Dallas flight and Chicago,2
3887,"@united I'm checked in, agent wouldn't tag my bags at 7am. Now I'm standing in line hell.",2
3889,@united this is getting ridiculous. Now we're missing our connection.,2
3907,@united why haven't you updated that flight 4411 is delayed? Super frustrating,2
3916,"@united it has now been 16 days since i applied for my compensation?

Y have i had no correspondence",2
3923,@united @PGATOUR @NTrustOpen I read that last hashtag as Go F United. Makes sense since they F us by Cancelled Flightling ticketed reservations,2
3935,"@united Thanks. UA1121, DEN, 40 min on tarmac.",2
3936,@united What is the point of a UPC code on checked baggage if you can't tell me where my luggage is? Vacation- day 3: trying on swimsuits...,2
3938,@united how come I have no baggage updates.,2
3941,"@united hi JH. Yes please. Since I lost almost a whole day on the way out, could you help me change my return for one day Late Flightr?",2
3944,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,2
3945,@united why couldn't you have changed the tire of my delayed UA1127 flight when it arrived instead of waiting until boarding?,2
3956,"@united missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.",2
3958,@united dang... I thought I was in a teleportation device! Ua514,2
3967,@united Hello. Just wondering how long it might take for Turkish Airlines flights to show up in my United miles. Thanks.,2
3976,@united Ugh.  My bags were sent to Palm Springs and not to LAX as promised.  They better be at the hotel when I get there.,2
3990,@united did I mention one bag is an infant car seat &amp; we've been stuck with yr poor replacement on icy mtn roads,2
3992,@united hard to believe since your staff @ SFO checked them under someone by the name of #ritacomo who flew to EWR the same day.,2
3998,@united Got me home amid snow &amp; Cancelled Flightlations; delivered bag w/o hassle; plus no wait on phone &amp; an upgrade. Thank you!,2
3999,"@united My wife has been on the phone several times for past 3 days, with no result.",2
4008,@united 618 was flight out of Houston,2
4011,@united mechanical delay occurred in Houston earlier today re: their flight to ORD,2
4012,"@united 374 ORD to ROC. Fam came to see me at SNA. I'm a member, so is my dad. He used his miles for them.",2
4014,@united thx for checking in. Never got through via phone. On hold over hour. How long is too long to wait on hold? Ugh. #csfail,2
4019,@united Hours on the phone...hung up on...all I want is to be on a different flight (same day) that has an open seat. #greatservice,2
4026,@united how about changing RNO -DEN non-stop In May (9) from 6am to Late Flight morning or early afternoon?,2
4027,@united #UnitedAirlines wont wait 10min for fam w 2yr old connecting. flight leaves early instead for airport that is planes last stop today,2
4030,@united 3875 to Denver which we are supposed to be boarding right now but has yet to land,2
4036,@united mechanical issues causes delay and connecting plane at ORD only needed to wait 10 min for them. Refused and left early instead. Wtf,2
4039,"@united I'm on one of your 757-300 between JFK and LAX.When r u upgrading planes?Plane has no Screens,lousy seats And that's in UnitedFirst.",2
4041,"@United Bringing your ""A"" game with premium cabin dining. Nice! https://t.co/zgOQoxjBQY",2
4048,"@united time for a rant...you delayed my flight and still forgot my luggage...then delayed on the Tarmac, moments I love you United",2
4077,@united can I get some help changing a ticket.  40 minutes on hold and counting....,2
4081,@united $7 for wifi just so I can tell my family I'm gonna be Late Flight cause i had to sit in a grounded plane for the past two hours...,2
4082,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.,2
4083,"@united so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67",2
4093,@united I shouldn't have to spend my own $$$ on a hotel because of a weather delay. The weather being something COMPLETELY OUT OF MY CONTROL,2
4096,@united said they would give us a refund. 30 days Late Flightr NO refund.,2
4098,@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,2
4101,@united I'm 0/3 for Flight Booking Problems without major problems. 0% isn't bad!👎👎,2
4110,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,2
4125,"@united 877 from amsterdam to ewr, 02.27.2015, 737-300.",2
