tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69248E+17,negative,1,Bad Flight,0.3455,United,,ABBaitCo,,0,@united how about plowing the snow at a gate before the plane arrives so we don't sit for 45 minutes after an 8 hr flight.... Fail,,2/21/2015 13:31,"Bethlehem, PA",Eastern Time (US & Canada)
5.69244E+17,negative,1,Bad Flight,1,United,,MeganStorey415,,0,"@united ruined my day &amp; start trip SFO to GIG. both legs changed, lost my paid upgrade &amp; 200 1st class seat &amp; moved me from Econ + to Econ",,2/21/2015 13:16,,
5.69244E+17,negative,1,Late Flight,0.6421,United,,SomuchWhit,,0,@united now been on board with no movement for 25 min...wow this experience just keeps getting worse and worse,,2/21/2015 13:16,,Pacific Time (US & Canada)
5.69242E+17,negative,1,Cancelled Flight,1,United,,cryfshr,,0,@united flight was Cancelled Flightled due to mechanical issues but when I ask for cab fare they say it was weather and can't help me,,2/21/2015 13:08,America,
5.69242E+17,negative,1,Bad Flight,1,United,,LisaKothari,,0,@united You really should clean the food and coffee stains off of the area around the seats when new passengers come aboard. Gross!,,2/21/2015 13:06,Seattle WA,Pacific Time (US & Canada)
5.69239E+17,negative,0.6821,Bad Flight,0.3487,United,,JoeSchmuck,,0,@united help? Invest more in your planes and your people and less in stock buybacks and executive pay. Maybe then you would not disappoint.,,2/21/2015 12:56,San Francisco,Pacific Time (US & Canada)
5.69239E+17,negative,1,Cancelled Flight,1,United,,rpgibson8589,,0,@united ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes,,2/21/2015 12:55,Rochester NY,Eastern Time (US & Canada)
5.69237E+17,negative,1,Cancelled Flight,1,United,,AngelikaGiatras,,0,@united flight just Cancelled Flightled. This is ridiculous,,2/21/2015 12:46,"Chicago, IL",Eastern Time (US & Canada)
5.69233E+17,negative,1,Late Flight,0.6402,United,,c4pyro,,0,@united 4 of us are stranded   And flying from New Orleans to Huston tonight and we will be stuck there for two days. Rather fly than wait.,,2/21/2015 12:30,,
5.69233E+17,negative,0.635,Bad Flight,0.3221,United,,polkj71,,0,@united hello I am flying first class and am behind 20 people on zone 1!!!!!  Pls pass on to app dept - you should board 1st class first,,2/21/2015 12:29,,
5.69232E+17,negative,1,Late Flight,0.3556,United,,WSlough,,0,@united stuck in DC trying to get to Denver. The engine shut down twice on us at the terminal. Got any available flights for me?,"[38.94291482, -77.44870496]",2/21/2015 12:27,"Richmond, VA",
5.69229E+17,negative,1,Cancelled Flight,1,United,,pwaggs,,0,@united yes 1427 Cancelled Flightled. Moved to 333. I'll figure out car rental changes and such.,,2/21/2015 12:15,"Washington, DC",Eastern Time (US & Canada)
5.69229E+17,negative,0.6729,Bad Flight,0.6729,United,,jaycalavas,,0,"@united troubling news, time to raise the bar on legroom! http://t.co/nmbHNGnMkI",,2/21/2015 12:14,"ÜT: 39.768182,-86.167261",Pacific Time (US & Canada)
5.69226E+17,negative,1,Cancelled Flight,1,United,,luko,,0,@united terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days,,2/21/2015 12:05,Pittsburgh,Quito
5.69226E+17,negative,1,Late Flight,1,United,,ThatsVy,,0,@United my flight from MCO has been delayed &amp; scheduled to arrive after my connection departs. What options do I have?,,2/21/2015 12:02,SoCal,Pacific Time (US & Canada)
5.69225E+17,negative,1,Cancelled Flight,1,United,,brandonmajor,,0,@united. DAY to IAD and CVG to IAD both Cancelled Flightled by United but all other airlines operating. Friend stuck and now miss intl flight. Help?,,2/21/2015 11:59,,Eastern Time (US & Canada)
5.69215E+17,negative,0.6424,longlines,0.6424,United,,janemswift,,0,@united need assistance. Line is out the door and travelling with 3 kids.,,2/21/2015 11:21,"Middlebury, VT",Eastern Time (US & Canada)
5.69214E+17,negative,1,longlines,0.6729,United,,RussPJohn,,0,"@United Right now at Tropic Air in San Pedro, #Belize. Line out the door. All due to elected &amp; appointed hacks http://t.co/kKEDjNRTWo”",,2/21/2015 11:14,NOLA Reb,Eastern Time (US & Canada)
5.69213E+17,negative,0.6685,Late Flight,0.6685,United,,AngelikaGiatras,,0,@united can anyone assure me that the aircraft coming to Denver had left it's previous destination? Flight 3618,,2/21/2015 11:11,"Chicago, IL",Eastern Time (US & Canada)
5.69211E+17,negative,0.6197,Late Flight,0.6197,United,,RussPJohn,,0,"@united we are delayed in San Pedro, Belize. We are scheduled to fly out at 3pm from Belize City to Houston. Will you wait please?",,2/21/2015 11:05,NOLA Reb,Eastern Time (US & Canada)
5.69209E+17,negative,1,Late Flight,0.6941,United,,AngelikaGiatras,,1,@united UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,,2/21/2015 10:56,"Chicago, IL",Eastern Time (US & Canada)
5.69207E+17,negative,0.6655,Cancelled Flight,0.6655,United,,DianaGo144,,0,@united I'm on snowy roads to BWI. I Just called MileagePlus &amp; told flight was Cancelled Flighted 1 1/2 hours ago. I rcvd no notification. Pls help,,2/21/2015 10:49,NYC & SEAsia,Eastern Time (US & Canada)
5.69205E+17,negative,0.6721,Cancelled Flight,0.3619,United,,2533107724Paul,,0,"@united remember in business, a pleasant experience, means you will tell a friend. A bad experience means you will tell everyone you see",,2/21/2015 10:41,Gig Harbor,
5.69204E+17,negative,0.6696,Bad Flight,0.34,United,,KristenRuybal,,1,@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0C9bI09cf,,2/21/2015 10:37,,
5.69203E+17,negative,1,Bad Flight,0.6621,United,,Waveruprecht24,,0,"@united great decision making skills flight ops IAH bag makes a 10 minute connection and I don't, flight pushed early. Disappointed!!!!",,2/21/2015 10:31,,
5.692E+17,negative,0.671,Late Flight,0.671,United,,SeanFedorko,,0,"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",,2/21/2015 10:18,,Eastern Time (US & Canada)
5.69194E+17,negative,1,Late Flight,0.6667,United,,drwebber,,0,@united this is not true. Gate agents 100% caused this. And we're not helpful. Thanks for making me miss connection!! http://t.co/xAIzW2isml,,2/21/2015 9:58,"Chicago, IL",
5.69193E+17,negative,0.6276,Cancelled Flight,0.6276,United,,halestorm62,,0,@united it's my 21st birthday and my sister is coming to celebrate but her flights keep Cancelled Flighting PLZ do all you can to get her here!!!!,,2/21/2015 9:52,,Quito
5.69193E+17,negative,1,Late Flight,1,United,,CBench79,,0,@united what's the hold up with flight 6475 from SLC to DEN??,,2/21/2015 9:50,"Salt Lake City, UT",Central Time (US & Canada)
5.69192E+17,negative,1,Cancelled Flight,0.6768,United,,HPStorageGuy,,0,@united DEN-PHX flight tomorrow Cancelled Flighted. Asked for overnight 2nite in LAX/SNA. Told not without paying. That's wrong,,2/21/2015 9:48,Boise,Mountain Time (US & Canada)
5.69189E+17,negative,1,Bad Flight,0.3521,United,,paul_e_jones,,1,@United had a maintenance issue. Stuck in Geneva with meal voucher that won't even cover a pLate Flight of spaghetti. Really.,,2/21/2015 9:35,"Apex, NC",Eastern Time (US & Canada)
5.69186E+17,negative,1,Bad Flight,0.6787,United,,iamlaurencard,,1,.@united too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.,,2/21/2015 9:23,"Aliso Viejo, CA",Pacific Time (US & Canada)
5.69172E+17,negative,1,Bad Flight,0.6727,United,,jrdnly,,0,"@united on SFO-&gt;AUS UA343 2/17, IS9JX1; my seat appears to have had a mite problem. Dr recently confirmed over 50 bug bites were mites",,2/21/2015 8:30,"iPhone: 50.079998,14.441111",Eastern Time (US & Canada)
5.69172E+17,negative,0.6634,Late Flight,0.3465,United,,michabt,,0,"@United come on, reopen 1285 at ORD and clear your growing DC backlog",,2/21/2015 8:29,"Here, There or En Route, ",Quito
5.6917E+17,negative,1,Bad Flight,0.7027,United,,startupofme,,0,"@united really needs to start upgrading their planes. No TVs &amp; then the ""inflight wifi"" is currently unavailable #UnitedAirlines",,2/21/2015 8:20,New York,Eastern Time (US & Canada)
5.69168E+17,negative,1,longlines,0.6706,United,,smallestnode,,0,@united bad idea to let 200 people back on the terminal with food vouchers but allow only 15 minutes to get anything.  Long lines!! #ua1523,,2/21/2015 8:13,"Boston, MA",
5.69164E+17,negative,0.6299,Late Flight,0.3423,United,,baldordash,,0,"@united @baldordash Rebooked,arrived 8 hours Late Flightr.  Last year 9 hrs to San Diego and the no inflight entertainment!",,2/21/2015 7:56,,
5.69162E+17,negative,0.68,Bad Flight,0.68,United,,NadeemdeVree,,0,@united you get a 2nd chance today as I fly to A'dam. Let's see if you can redeem yourself after that last horrendous trip to the states.,,2/21/2015 7:48,,Greenland
5.69155E+17,negative,1,Bad Flight,0.6646,United,,tony____k,,0,"@united diverged to Burlington, Vermont. This sucks.",,2/21/2015 7:21,,Eastern Time (US & Canada)
5.69153E+17,negative,1,Late Flight,1,United,,smallestnode,,0,@united 3 hours of sitting in the plane that hasn't left the Gate yet. 6 more hours of actual flying left.,,2/21/2015 7:15,"Boston, MA",
5.69149E+17,negative,1,Cancelled Flight,1,United,,calebkelley,,0,@united My flight was Cancelled Flighted and I'm needing some help reFlight Booking Problems.,,2/21/2015 6:59,"Springfield, MO",
5.69143E+17,negative,1,Late Flight,0.6817,United,,hadAbadWeek,,0,"@united if you're going to Cancelled Flight flights today, do everyone a favor and get on it now. Don't stall the inevitable.",,2/21/2015 6:35,,
5.69143E+17,negative,1,Late Flight,1,United,,smallestnode,,0,@united your plane's been waiting at the Gate for two hours with all passengers onboard in their cramped seats. Yuck.,,2/21/2015 6:35,"Boston, MA",
5.69141E+17,negative,1,Late Flight,1,United,,LandoForziati,,0,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience",,2/21/2015 6:25,"Cloud City, MA",
5.69126E+17,negative,0.6334,Late Flight,0.3342,United,,JuanJoseRG02,,0,"@united: ""Left gate 5 minutes early."" 
My thoughts: ""That doesn't count if you sit on the Tarmac for a half hour."" #comeonpeople",,2/21/2015 5:25,"Nashville, TN      +309+ +320+",Central Time (US & Canada)
5.69125E+17,negative,1,Late Flight,1,United,,beckybye,,0,@united on flight 1665 but it's not departing! Website says delayed due to operational difficulties-what does that mean?,,2/21/2015 5:22,"Denver, CO",Mountain Time (US & Canada)
5.69114E+17,negative,0.6559,Cancelled Flight,0.3441,United,,TheBarnesology,,0,@united I already follow you. One of you 800-number agents rebooked me. Went from a 777 to an a320. Ugh.,"[29.81532281, -95.40830048]",2/21/2015 4:39,"Houston, TX",Central Time (US & Canada)
5.69105E+17,negative,1,Late Flight,1,United,,recon_love,,0,@united never fails to have delayed flights 😡,,2/21/2015 4:03,,
5.69102E+17,negative,1,Cancelled Flight,1,United,,_Eric_Bishop,,0,"@united Yes, myself and about 200 other people also.",,2/21/2015 3:51,Little Rock,Central Time (US & Canada)
5.69095E+17,negative,1,Late Flight,1,United,,Sallee_D,,0,@united is ridiculous! UA6 delayed for 3.5 hours and counting. Should have booked with a diff airline that takes it seriously #unitedsucks,,2/21/2015 3:22,,Eastern Time (US & Canada)
5.6909E+17,negative,1,longlines,1,United,,CaseyBarnes1,,0,@united at MSP w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,,2/21/2015 3:02,"Lake City, MN",Central Time (US & Canada)
5.69085E+17,negative,0.705,Bad Flight,0.705,United,,tcfitz3,,0,@united  No first class passenger should have to pay for inflight wifi.,,2/21/2015 2:45,Houston,Central Time (US & Canada)
5.69079E+17,negative,1,Cancelled Flight,1,United,,DNLee5,,0,"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",,2/21/2015 2:21,"New York, US; Tanzania, Africa",Central Time (US & Canada)
5.69078E+17,negative,1,Late Flight,1,United,,jakehparrott,,0,"@united's first flight (4651, to #IAH) from #IAD is delayed...because no one hooked up ground power to the plane. Get it together, folks.",,2/21/2015 2:17,"iPhone: 0.000000,0.000000",
5.69078E+17,negative,1,Late Flight,0.6689,United,,DaRenton,,0,@united already missed connection... UA 495,,2/21/2015 2:14,Colorado,Mountain Time (US & Canada)
5.69077E+17,negative,1,Late Flight,1,United,,DaRenton,,0,"@united UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well""",,2/21/2015 2:10,Colorado,Mountain Time (US & Canada)
5.69057E+17,negative,0.6533,Bad Flight,0.3436,United,,StevieT_89,,0,@united on a flight to New York! Love the quality planes on United!! #WTF #crappy #aviation #NewYork http://t.co/zv6CfPoHl5,,2/21/2015 0:50,London-Manila,
5.69034E+17,negative,0.6333,Cancelled Flight,0.3222,United,,dasbet,,0,@united I was flying home for a 9:30am event tomorrow. You pushed back my flight. Now I have a $400 ticket that won't get me home in time.,,2/20/2015 23:20,Coming to a City Near You,Central Time (US & Canada)
5.6903E+17,negative,1,Late Flight,1,United,,AndreaDurkee,,1,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,,2/20/2015 23:05,"Boston, MA",Pacific Time (US & Canada)
5.69011E+17,negative,1,Late Flight,1,United,,kellyirish72,,0,"@united funny, both my flights yesterday were delayed because of mechanical issues. Rotten luck to get 2 planes in a row with ""issues""...",,2/20/2015 21:50,Austin,
5.6901E+17,negative,1,Late Flight,0.7014,United,,franknoc,,0,@united waiting 12 mins and counting to get through to Global Services....something going on?,,2/20/2015 21:46,,Arizona
5.69009E+17,negative,0.6501,Late Flight,0.6501,United,,ldellabella,,0,@united no still trying to get home.,,2/20/2015 21:42,Cincinnati,
5.69005E+17,negative,1,Late Flight,0.6473,United,,MouadofMoney,,0,@united no u don't,,2/20/2015 21:24,NYC,Atlantic Time (Canada)
5.69E+17,negative,0.6721,longlines,0.3376,United,,DerekTrovi,,0,"@united sure, but 8 different texts changing time &amp; gate (especially locations across the entire concourse). That just seemed a little off.",,2/20/2015 21:05,"Grand Rapids, Michigan",Eastern Time (US & Canada)
5.6899E+17,negative,1,Late Flight,1,United,,raindovemodel,,0,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,,2/20/2015 20:27,Anywhere someone needs me,Eastern Time (US & Canada)
5.68989E+17,negative,1,longlines,0.6632,United,,danahajek,,1,@united if I wait I'll lose the flight. So frustrating.,,2/20/2015 20:23,chicago IL,Central Time (US & Canada)
5.68987E+17,negative,1,Late Flight,1,United,,elbrooklyntaco,,1,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,,2/20/2015 20:13,,
5.68985E+17,negative,1,Cancelled Flight,0.6806,United,,Snow4meErika,,0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",,2/20/2015 20:04,,
5.68982E+17,negative,1,Late Flight,0.6738,United,,4wordSOUL,,1,@united tell me something I don't know...not #keepingit100 #weaktea,,2/20/2015 19:55,"Denver, CO",Mountain Time (US & Canada)
5.68975E+17,negative,1,Late Flight,1,United,,DustinDreams,,0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,"[29.98498519, -95.3338971]",2/20/2015 19:28,With Carmen SanDiego.,Atlantic Time (Canada)
5.68966E+17,negative,1,Bad Flight,0.3642,United,,Csqd,,0,"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!",,2/20/2015 18:50,"Vail, CO",Mountain Time (US & Canada)
5.68965E+17,negative,1,Cancelled Flight,0.657,United,,Snow4meErika,,2,"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",,2/20/2015 18:46,,
5.68963E+17,negative,1,Late Flight,1,United,,paulgomez99,,0,@united how is it that my flight #3367 can arrive early and be delayed due to no gate being available. We are now 20 min Late Flight on tarmac,,2/20/2015 18:40,,
5.68963E+17,negative,1,Bad Flight,0.3657,United,,The_CW,,0,"@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.",,2/20/2015 18:39,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
5.68962E+17,negative,0.6421,Late Flight,0.6421,United,,SamuelRBowles,,0,@united is UA938 still taking off at 9:05pm? I'm stuck on the tarmac on UA3462 waiting to get in.,,2/20/2015 18:33,Crowborough,London
5.68961E+17,negative,1,Bad Flight,0.3864,United,,LinaSalazar,,0,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,,2/20/2015 18:30,Washington DC,Eastern Time (US & Canada)
5.68961E+17,negative,1,Late Flight,1,United,,bokhary,,0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,,2/20/2015 18:29,"San Diego, CA",Pacific Time (US & Canada)
5.68958E+17,negative,1,Late Flight,1,United,,2533107724Paul,,1,@united Stuck in Houston because you can't seem to get a plane to the destination on time in perfect flying conditions.,,2/20/2015 18:19,Gig Harbor,
5.68952E+17,negative,1,Late Flight,1,United,,LinaSalazar,,0,@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,,2/20/2015 17:53,Washington DC,Eastern Time (US & Canada)
5.68951E+17,negative,1,Late Flight,0.6495,United,,laurenmadams,,0,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",,2/20/2015 17:49,In & Around Chicago,Central Time (US & Canada)
5.6895E+17,negative,1,Late Flight,1,United,,AJMILBRANDT,,1,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",,2/20/2015 17:45,Buck-hio,
5.68948E+17,negative,1,Late Flight,1,United,,HobertRunter,,1,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,,2/20/2015 17:38,Minneapolis,Quito
5.68944E+17,negative,1,Bad Flight,0.3748,United,,xVanDanx,,0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,,2/20/2015 17:23,Silver Spring,Eastern Time (US & Canada)
5.68943E+17,negative,1,Late Flight,0.6436,United,,Charlie_Mich,,0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,,2/20/2015 17:17,,
5.68941E+17,negative,0.7055,Late Flight,0.3748,United,,wisemana,,0,@United can you let us out of the gate now. UA1157,"[0.0, 0.0]",2/20/2015 17:09,"washington, dc",Eastern Time (US & Canada)
5.68939E+17,negative,1,Late Flight,0.6579,United,,wisemana,,0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go","[29.98384194, -95.33664018]",2/20/2015 17:01,"washington, dc",Eastern Time (US & Canada)
5.68935E+17,negative,1,Bad Flight,0.3434,United,,hoozsah,,0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",,2/20/2015 16:49,,
5.68935E+17,negative,1,Bad Flight,0.3404,United,,JoeSchmuck,,2,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",,2/20/2015 16:45,San Francisco,Pacific Time (US & Canada)
5.68931E+17,negative,1,Late Flight,0.6378,United,,tjny753,,0,@united That was the problem.  We were being told the aircraft was on its way.,,2/20/2015 16:33,"Elmira, NY",
5.68931E+17,negative,0.684,Late Flight,0.3499,United,,Charlie_Mich,,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,,2/20/2015 16:32,,
5.68929E+17,negative,1,Late Flight,1,United,,JW_Blocker,,1,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,,2/20/2015 16:24,,
5.68928E+17,negative,0.6942,Late Flight,0.3702,United,,Charlie_Mich,,0,@united now I'll probably miss my next connection!,,2/20/2015 16:20,,
5.68928E+17,negative,1,Late Flight,1,United,,Charlie_Mich,,0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,,2/20/2015 16:18,,
5.68928E+17,negative,1,Late Flight,1,United,,Schlubach,,1,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",,2/20/2015 16:18,NY,Quito
5.68927E+17,negative,1,Late Flight,1,United,,Charlie_Mich,,0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,,2/20/2015 16:16,,
5.68926E+17,negative,1,Bad Flight,1,United,,StephanieWeyant,,0,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,,2/20/2015 16:10,New York City,
5.68926E+17,negative,0.7118,longlines,0.3667,United,,archivelle,,0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,,2/20/2015 16:10,New York,
5.6892E+17,negative,1,Bad Flight,1,United,,BurkeCherrie,,0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",,2/20/2015 15:49,"Brooklyn, NY",Eastern Time (US & Canada)
5.6892E+17,negative,1,Late Flight,0.6526,United,,Schlubach,,1,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",,2/20/2015 15:46,NY,Quito
5.68918E+17,negative,1,Late Flight,0.6657,United,,archivelle,,1,@united Don't ask me to be patient without offering something in return.,,2/20/2015 15:38,New York,
5.68917E+17,negative,1,Late Flight,0.6154,United,,4wordSOUL,,1,"@united just like clockwork, Friday afternoon flights from LAS to DEN running Late Flight. Why does this seem to happen so consistently #KeepIt100",,2/20/2015 15:37,"Denver, CO",Mountain Time (US & Canada)
5.68917E+17,negative,1,Bad Flight,0.697,United,,jayw329,,0,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,,2/20/2015 15:36,"New York, NY",Eastern Time (US & Canada)
5.68914E+17,negative,1,Bad Flight,0.6907,United,,AtulKC,,0,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,,2/20/2015 15:22,Greater New York City Area,Eastern Time (US & Canada)
5.68911E+17,negative,1,Late Flight,1,United,,DreLongo,,1,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO,,2/20/2015 15:13,Boston,
5.6891E+17,negative,1,Late Flight,1,United,,fambai,,0,@united this delay of flight UA4636 has been painful. I sure hope it doesn't cause me or my luggage) to miss my UA82 flight to New Delhi!,,2/20/2015 15:09,the nation's capital,Eastern Time (US & Canada)
5.68908E+17,negative,1,Late Flight,1,United,,RegYohanan,,1,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",,2/20/2015 15:02,,
5.68905E+17,negative,0.665,Late Flight,0.335,United,,ChrisLaylin,,0,@united Existing reservation is fine. I was talking about no longer having an 0600 CMH-ORD option. 0638 gets me in too Late Flight.,"[0.0, 0.0]",2/20/2015 14:48,"Powell, OH",Eastern Time (US & Canada)
5.68903E+17,negative,1,Late Flight,1,United,,Csqd,,0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,"[41.9653255, -87.87535719]",2/20/2015 14:41,"Vail, CO",Mountain Time (US & Canada)
5.68902E+17,negative,1,Late Flight,1,United,,ibrowning85,,0,@united delayed another hour,,2/20/2015 14:36,,
5.689E+17,negative,0.7129,Bad Flight,0.7129,United,,caseymugar,,0,"@united add wifi, entertainment and the old seats and i’ll come back.",,2/20/2015 14:28,"Culver City, CA",Pacific Time (US & Canada)
5.689E+17,negative,1,Late Flight,1,United,,ibrowning85,,1,@united so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!,,2/20/2015 14:26,,
5.68899E+17,negative,1,Bad Flight,0.6739,United,,wisemana,,0,@United super lame that you charge $8 for tv on an international flight to the US. It isn’t 1997!,,2/20/2015 14:25,"washington, dc",Eastern Time (US & Canada)
5.68899E+17,negative,0.7112,Late Flight,0.3581,United,,CpyburnDC,,1,"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",,2/20/2015 14:23,"Washington, DC",Eastern Time (US & Canada)
5.68891E+17,negative,1,Bad Flight,0.6458,United,,Paul_Faust,,1,@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks,,2/20/2015 13:52,New York,
5.68887E+17,negative,1,Cancelled Flight,1,United,,nate2482,,1,@United you need to get it together 3 of 4 flights Cancelled Flightled stranded with no car and my baggage is lost!  You NEVER get it right.,,2/20/2015 13:38,"Parkersburg, WV",Eastern Time (US & Canada)
5.68883E+17,negative,1,Late Flight,0.6522,United,,andreamvdlg,,1,@united this is besides the fact that one week ago you delayed me by 18 hours. i am not impressed at all.,,2/20/2015 13:20,Edinbrah ,Eastern Time (US & Canada)
5.68882E+17,negative,1,Bad Flight,1,United,,justindoll,,1,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly.",,2/20/2015 13:17,"Salt Lake City, UT",Mountain Time (US & Canada)
5.68882E+17,negative,1,Late Flight,1,United,,ADolledUpBlog,,1,"@united thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",,2/20/2015 13:15,"Salt Lake City, UT",Mountain Time (US & Canada)
5.68881E+17,negative,0.6747,Bad Flight,0.3477,United,,d_goodspeed,,0,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,"[33.64314381, -84.44252134]",2/20/2015 13:14,USA,Central Time (US & Canada)
5.68878E+17,negative,0.6639,Late Flight,0.3706,United,,LRuns4Cupcakes,,0,"@united Nope, still sitting at the gate!",,2/20/2015 13:00,NY,
5.68875E+17,negative,0.6972,Late Flight,0.6972,United,,bugstory,,0,@united the passengers waited inside the flight on the runway and returned back in o gate that should not count as a valid journey,,2/20/2015 12:48,"Baltimore, MD",Eastern Time (US & Canada)
5.68874E+17,negative,1,Cancelled Flight,1,United,,bugstory,,0,"@united yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations",,2/20/2015 12:47,"Baltimore, MD",Eastern Time (US & Canada)
5.68873E+17,negative,1,Late Flight,1,United,,ssapol5722,,0,.@united I appreciate you looking. Can you compensate me on anything for my troubles? Still haven't taken off for a 10:30 am flight,,2/20/2015 12:41,New Jersey,Quito
5.68869E+17,negative,0.6583,Late Flight,0.6583,United,,benjaminslavin,,0,@united please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.,,2/20/2015 12:25,,Quito
5.6886E+17,negative,0.6545,Cancelled Flight,0.3306,United,,Scottsimanek,,0,@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,,2/20/2015 11:50,,
5.68857E+17,negative,0.6706,longlines,0.3412,United,,shanp611,,0,@united I think you should board from the back of the plane #whatstheholdup #CHItoCLE,,2/20/2015 11:39,"Cleveland, OH",
5.68855E+17,negative,1,Bad Flight,0.674,United,,Paul_Faust,,1,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.,,2/20/2015 11:31,New York,
5.68855E+17,negative,0.6733,Cancelled Flight,0.6733,United,,vnpeace,,0,"@united @bobwesson fair enough United. everybody is doing the best they can. Although that ""slight delay"" is turning into a Cancelled Flightlation.",,2/20/2015 11:29,,
